tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5015994,29760.0,29880.0,29950.0,30061.0,30130.0,30192.0,30262.0,30432.0,30595.0,30749.0,30831.0,30930.0,31078.0,31225.0,31417.0,31715.0,31880.0,32003.0,32083.0,32172.0,32254.0,32324.0,32377.0,32443.0,32506.0,32558.0,32658.0,32733.0,32773.0,32808.0,32874.0,32949.0,33019.0,33069.0,33150.0,33207.0,33262.0,33374.0,33419.0,33484.0,33531.0,33620.0,33663.0,33694.0,33745.0,33791.0,33846.0,33885.0,33957.0,34071.0,34125.0,34192.0,34269.0,34342.0,34387.0,34414.0,34478.0,34582.0,34672.0
5016491,31200.0,31271.0,31313.0,31379.0,31421.0,31451.0,31485.0,31541.0,31625.0,31704.0,31746.0,31807.0,31951.0,32094.0,32221.0,32417.0,32526.0,32608.0,32661.0,32720.0,32774.0,32825.0,32864.0,32915.0,32963.0,32994.0,33081.0,33145.0,33176.0,33202.0,33264.0,33320.0,33373.0,33421.0,33497.0,33563.0,33620.0,33710.0,33753.0,33807.0,33840.0,33902.0,33936.0,33960.0,33992.0,34021.0,34056.0,34082.0,34127.0,34199.0,34233.0,34308.0,34394.0,34442.0,34475.0,34495.0,34543.0,34662.0,34764.0
5016493,40800.0,40873.0,40916.0,40984.0,41026.0,41059.0,41096.0,41164.0,41251.0,41333.0,41376.0,41451.0,41581.0,41710.0,41853.0,42074.0,42197.0,42279.0,42333.0,42395.0,42451.0,42507.0,42550.0,42608.0,42664.0,42695.0,42799.0,42877.0,42907.0,42933.0,42992.0,43050.0,43104.0,43152.0,43230.0,43282.0,43329.0,43419.0,43455.0,43502.0,43544.0,43623.0,43661.0,43688.0,43724.0,43756.0,43795.0,43823.0,43878.0,43965.0,44006.0,44059.0,44120.0,44192.0,44234.0,44259.0,44320.0,44453.0,44568.0
5016495,51600.0,51678.0,51724.0,51796.0,51841.0,51873.0,51910.0,51985.0,52090.0,52190.0,52243.0,52304.0,52428.0,52550.0,52708.0,52953.0,53089.0,53177.0,53235.0,53301.0,53362.0,53423.0,53469.0,53527.0,53583.0,53618.0,53727.0,53808.0,53838.0,53863.0,53921.0,53988.0,54051.0,54103.0,54187.0,54242.0,54304.0,54393.0,54441.0,54492.0,54533.0,54610.0,54654.0,54685.0,54722.0,54756.0,54797.0,54826.0,54879.0,54964.0,55004.0,55067.0,55140.0,55210.0,55256.0,55284.0,55351.0,55418.0,55476.0
5016497,63000.0,63082.0,63130.0,63206.0,63253.0,63288.0,63328.0,63384.0,63472.0,63555.0,63600.0,63679.0,63793.0,63905.0,64058.0,64295.0,64427.0,64503.0,64552.0,64610.0,64663.0,64715.0,64754.0,64814.0,64872.0,64914.0,65010.0,65081.0,65107.0,65129.0,65198.0,65265.0,65327.0,65375.0,65451.0,65539.0,65586.0,65694.0,65738.0,65807.0,65847.0,65924.0,65972.0,66006.0,66042.0,66074.0,66113.0,66140.0,66189.0,66267.0,66304.0,66367.0,66440.0,66495.0,66543.0,66572.0,66641.0,66726.0,66799.0
5016501,82800.0,82865.0,82903.0,82963.0,83000.0,83026.0,83055.0,83130.0,83203.0,83273.0,83310.0,83388.0,83517.0,83645.0,83826.0,84107.0,84263.0,84355.0,84415.0,84490.0,84558.0,84617.0,84662.0,84705.0,84746.0,84788.0,84851.0,84898.0,84925.0,84948.0,84998.0,85055.0,85109.0,85149.0,85213.0,85270.0,85318.0,85415.0,85459.0,85516.0,85552.0,85621.0,85661.0,85690.0,85719.0,85745.0,85777.0,85800.0,85848.0,85924.0,85960.0,86009.0,86066.0,86107.0,86141.0,86161.0,86211.0,86327.0,86426.0
5016513,28320.0,28440.0,28510.0,28621.0,28690.0,28752.0,28822.0,28992.0,29155.0,29309.0,29391.0,29490.0,29638.0,29785.0,29977.0,30275.0,30440.0,30563.0,30643.0,30732.0,30814.0,30884.0,30937.0,31003.0,31066.0,31118.0,31218.0,31293.0,31333.0,31368.0,31434.0,31509.0,31579.0,31629.0,31710.0,31767.0,31822.0,31934.0,31979.0,32044.0,32091.0,32180.0,32223.0,32254.0,32305.0,32351.0,32406.0,32445.0,32517.0,32631.0,32685.0,32752.0,32829.0,32902.0,32947.0,32974.0,33038.0,33142.0,33232.0
5016515,40320.0,40401.0,40448.0,40523.0,40570.0,40603.0,40641.0,40727.0,40841.0,40949.0,41007.0,41095.0,41231.0,41365.0,41528.0,41781.0,41921.0,42015.0,42076.0,42144.0,42207.0,42258.0,42297.0,42354.0,42408.0,42442.0,42559.0,42645.0,42676.0,42703.0,42764.0,42830.0,42891.0,42933.0,43001.0,43057.0,43106.0,43205.0,43242.0,43302.0,43339.0,43409.0,43451.0,43481.0,43516.0,43547.0,43585.0,43612.0,43674.0,43773.0,43820.0,43875.0,43939.0,44013.0,44057.0,44083.0,44145.0,44233.0,44309.0
5016517,51360.0,51436.0,51480.0,51550.0,51594.0,51627.0,51665.0,51746.0,51849.0,51947.0,51999.0,52073.0,52215.0,52356.0,52528.0,52794.0,52942.0,53040.0,53104.0,53174.0,53238.0,53299.0,53345.0,53407.0,53467.0,53514.0,53632.0,53719.0,53753.0,53782.0,53846.0,53919.0,53987.0,54037.0,54118.0,54180.0,54235.0,54336.0,54382.0,54456.0,54499.0,54580.0,54629.0,54664.0,54710.0,54751.0,54801.0,54836.0,54910.0,55027.0,55082.0,55145.0,55217.0,55292.0,55336.0,55362.0,55426.0,55508.0,55579.0
5016519,62880.0,62969.0,63021.0,63104.0,63156.0,63203.0,63257.0,63422.0,63534.0,63640.0,63697.0,63787.0,63920.0,64051.0,64253.0,64566.0,64739.0,64851.0,64924.0,65012.0,65093.0,65173.0,65233.0,65318.0,65400.0,65446.0,65538.0,65607.0,65642.0,65673.0,65736.0,65821.0,65900.0,65957.0,66048.0,66127.0,66181.0,66305.0,66358.0,66436.0,66484.0,66577.0,66631.0,66669.0,66713.0,66753.0,66801.0,66836.0,66904.0,67012.0,67063.0,67121.0,67189.0,67262.0,67300.0,67323.0,67377.0,67458.0,67527.0
5016521,73800.0,73868.0,73908.0,73971.0,74010.0,74040.0,74073.0,74162.0,74243.0,74319.0,74360.0,74435.0,74543.0,74650.0,74782.0,74987.0,75101.0,75181.0,75234.0,75304.0,75367.0,75424.0,75468.0,75514.0,75559.0,75592.0,75682.0,75748.0,75778.0,75804.0,75863.0,75927.0,75987.0,76030.0,76098.0,76160.0,76199.0,76292.0,76333.0,76400.0,76438.0,76510.0,76551.0,76581.0,76611.0,76638.0,76670.0,76693.0,76743.0,76822.0,76860.0,76914.0,76976.0,77029.0,77063.0,77083.0,77131.0,77197.0,77254.0
5016523,82800.0,82855.0,82887.0,82938.0,82969.0,82992.0,83018.0,83068.0,83128.0,83185.0,83216.0,83281.0,83386.0,83489.0,83619.0,83820.0,83931.0,84013.0,84066.0,84128.0,84184.0,84230.0,84265.0,84311.0,84355.0,84388.0,84461.0,84516.0,84542.0,84564.0,84607.0,84672.0,84732.0,84774.0,84841.0,84891.0,84937.0,85027.0,85067.0,85122.0,85157.0,85224.0,85267.0,85298.0,85328.0,85356.0,85389.0,85413.0,85453.0,85516.0,85545.0,85590.0,85642.0,85686.0,85719.0,85739.0,85787.0,85832.0,85871.0
5016982,29280.0,29400.0,29470.0,29581.0,29650.0,29712.0,29782.0,29952.0,30115.0,30269.0,30351.0,30450.0,30598.0,30745.0,30937.0,31235.0,31400.0,31523.0,31603.0,31692.0,31774.0,31844.0,31897.0,31963.0,32026.0,32078.0,32178.0,32253.0,32293.0,32328.0,32394.0,32469.0,32539.0,32589.0,32670.0,32727.0,32782.0,32894.0,32939.0,33004.0,33051.0,33140.0,33183.0,33214.0,33265.0,33311.0,33366.0,33405.0,33477.0,33591.0,33645.0,33712.0,33789.0,33862.0,33907.0,33934.0,33998.0,34102.0,34192.0
5016984,41280.0,41361.0,41408.0,41483.0,41530.0,41563.0,41601.0,41687.0,41801.0,41909.0,41967.0,42055.0,42191.0,42325.0,42488.0,42741.0,42881.0,42975.0,43036.0,43104.0,43167.0,43218.0,43257.0,43314.0,43368.0,43402.0,43519.0,43605.0,43636.0,43663.0,43724.0,43790.0,43851.0,43893.0,43961.0,44017.0,44066.0,44165.0,44202.0,44262.0,44299.0,44369.0,44411.0,44441.0,44476.0,44507.0,44545.0,44572.0,44634.0,44733.0,44780.0,44835.0,44899.0,44973.0,45017.0,45043.0,45105.0,45193.0,45269.0
5016986,52320.0,52397.0,52442.0,52514.0,52559.0,52595.0,52636.0,52722.0,52842.0,52956.0,53017.0,53092.0,53236.0,53378.0,53541.0,53794.0,53935.0,54043.0,54113.0,54195.0,54269.0,54341.0,54395.0,54473.0,54547.0,54596.0,54689.0,54758.0,54796.0,54829.0,54886.0,54966.0,55040.0,55102.0,55202.0,55267.0,55328.0,55434.0,55485.0,55566.0,55608.0,55687.0,55738.0,55775.0,55822.0,55865.0,55916.0,55953.0,56028.0,56146.0,56202.0,56258.0,56323.0,56401.0,56447.0,56475.0,56542.0,56635.0,56715.0
5016988,64800.0,64890.0,64943.0,65026.0,65077.0,65108.0,65143.0,65242.0,65337.0,65427.0,65474.0,65541.0,65667.0,65791.0,65999.0,66322.0,66502.0,66608.0,66677.0,66769.0,66852.0,66930.0,66989.0,67066.0,67139.0,67185.0,67273.0,67338.0,67377.0,67410.0,67485.0,67563.0,67635.0,67689.0,67776.0,67850.0,67899.0,68016.0,68065.0,68140.0,68185.0,68270.0,68323.0,68360.0,68402.0,68440.0,68486.0,68518.0,68583.0,68686.0,68734.0,68792.0,68859.0,68933.0,68973.0,68997.0,69053.0,69119.0,69176.0
5016990,75600.0,75655.0,75687.0,75738.0,75769.0,75792.0,75818.0,75868.0,75928.0,75985.0,76016.0,76081.0,76186.0,76289.0,76419.0,76620.0,76731.0,76813.0,76866.0,76928.0,76984.0,77030.0,77065.0,77111.0,77155.0,77188.0,77261.0,77316.0,77342.0,77364.0,77407.0,77472.0,77532.0,77574.0,77641.0,77691.0,77737.0,77827.0,77867.0,77922.0,77957.0,78024.0,78067.0,78098.0,78128.0,78156.0,78189.0,78213.0,78253.0,78316.0,78345.0,78390.0,78442.0,78486.0,78519.0,78539.0,78587.0,78632.0,78671.0
5017001,72000.0,72074.0,72118.0,72187.0,72230.0,72258.0,72290.0,72351.0,72423.0,72491.0,72528.0,72604.0,72727.0,72848.0,72976.0,73174.0,73284.0,73383.0,73448.0,73505.0,73557.0,73603.0,73638.0,73679.0,73718.0,73758.0,73833.0,73888.0,73921.0,73949.0,74000.0,74065.0,74125.0,74171.0,74245.0,74298.0,74341.0,74440.0,74480.0,74554.0,74593.0,74668.0,74712.0,74743.0,74773.0,74800.0,74832.0,74855.0,74896.0,74961.0,74991.0,75043.0,75104.0,75150.0,75181.0,75200.0,75245.0,75338.0,75417.0
5017299,31800.0,31871.0,31913.0,31979.0,32021.0,32051.0,32085.0,32141.0,32225.0,32304.0,32346.0,32407.0,32551.0,32694.0,32821.0,33017.0,33126.0,33208.0,33261.0,33320.0,33374.0,33425.0,33464.0,33515.0,33563.0,33594.0,33681.0,33745.0,33776.0,33802.0,33864.0,33920.0,33973.0,34021.0,34097.0,34163.0,34220.0,34310.0,34353.0,34407.0,34440.0,34502.0,34536.0,34560.0,34592.0,34621.0,34656.0,34682.0,34727.0,34799.0,34833.0,34908.0,34994.0,35042.0,35075.0,35095.0,35143.0,35262.0,35364.0
5017301,41400.0,41478.0,41524.0,41596.0,41641.0,41673.0,41710.0,41785.0,41890.0,41990.0,42043.0,42104.0,42228.0,42350.0,42508.0,42753.0,42889.0,42977.0,43035.0,43101.0,43162.0,43223.0,43269.0,43327.0,43383.0,43418.0,43527.0,43608.0,43638.0,43663.0,43721.0,43788.0,43851.0,43903.0,43987.0,44042.0,44104.0,44193.0,44241.0,44292.0,44333.0,44410.0,44454.0,44485.0,44522.0,44556.0,44597.0,44626.0,44679.0,44764.0,44804.0,44867.0,44940.0,45010.0,45056.0,45084.0,45151.0,45218.0,45276.0
5017303,52200.0,52272.0,52315.0,52382.0,52424.0,52458.0,52497.0,52577.0,52685.0,52787.0,52841.0,52939.0,53055.0,53170.0,53352.0,53634.0,53791.0,53882.0,53941.0,53990.0,54035.0,54090.0,54131.0,54187.0,54241.0,54279.0,54416.0,54517.0,54549.0,54576.0,54610.0,54672.0,54729.0,54776.0,54852.0,54915.0,54963.0,55057.0,55089.0,55157.0,55194.0,55265.0,55308.0,55338.0,55372.0,55403.0,55440.0,55466.0,55526.0,55621.0,55665.0,55734.0,55814.0,55878.0,55922.0,55948.0,56010.0,56127.0,56227.0
5017305,63600.0,63682.0,63730.0,63806.0,63853.0,63888.0,63928.0,63984.0,64072.0,64155.0,64200.0,64279.0,64393.0,64505.0,64658.0,64895.0,65027.0,65103.0,65152.0,65210.0,65263.0,65315.0,65354.0,65414.0,65472.0,65514.0,65610.0,65681.0,65707.0,65729.0,65798.0,65865.0,65927.0,65975.0,66051.0,66139.0,66186.0,66294.0,66338.0,66407.0,66447.0,66524.0,66572.0,66606.0,66642.0,66674.0,66713.0,66740.0,66789.0,66867.0,66904.0,66967.0,67040.0,67095.0,67143.0,67172.0,67241.0,67326.0,67399.0
5017307,73800.0,73865.0,73903.0,73963.0,74000.0,74026.0,74055.0,74130.0,74203.0,74273.0,74310.0,74388.0,74517.0,74645.0,74826.0,75107.0,75263.0,75355.0,75415.0,75490.0,75558.0,75617.0,75662.0,75705.0,75746.0,75788.0,75851.0,75898.0,75925.0,75948.0,75998.0,76055.0,76109.0,76149.0,76213.0,76270.0,76318.0,76415.0,76459.0,76516.0,76552.0,76621.0,76661.0,76690.0,76719.0,76745.0,76777.0,76800.0,76848.0,76924.0,76960.0,77009.0,77066.0,77107.0,77141.0,77161.0,77211.0,77327.0,77426.0
5017582,27900.0,27963.0,28000.0,28058.0,28094.0,28123.0,28156.0,28201.0,28263.0,28322.0,28353.0,28401.0,28502.0,28601.0,28716.0,28895.0,28994.0,29062.0,29107.0,29174.0,29236.0,29284.0,29321.0,29366.0,29409.0,29440.0,29501.0,29547.0,29570.0,29589.0,29624.0,29677.0,29727.0,29772.0,29844.0,29888.0,29939.0,30018.0,30052.0,30088.0,30121.0,30184.0,30227.0,30258.0,30285.0,30310.0,30340.0,30361.0,30398.0,30457.0,30485.0,30535.0,30593.0,30643.0,30676.0,30696.0,30744.0,30846.0,30933.0
5017586,47400.0,47478.0,47524.0,47596.0,47641.0,47673.0,47710.0,47785.0,47890.0,47990.0,48043.0,48104.0,48228.0,48350.0,48508.0,48753.0,48889.0,48977.0,49035.0,49101.0,49162.0,49223.0,49269.0,49327.0,49383.0,49418.0,49527.0,49608.0,49638.0,49663.0,49721.0,49788.0,49851.0,49903.0,49987.0,50042.0,50104.0,50193.0,50241.0,50292.0,50333.0,50410.0,50454.0,50485.0,50522.0,50556.0,50597.0,50626.0,50679.0,50764.0,50804.0,50867.0,50940.0,51010.0,51056.0,51084.0,51151.0,51218.0,51276.0
5017588,58800.0,58884.0,58934.0,59012.0,59061.0,59093.0,59130.0,59232.0,59346.0,59454.0,59512.0,59577.0,59713.0,59847.0,60018.0,60283.0,60430.0,60532.0,60599.0,60651.0,60698.0,60763.0,60812.0,60862.0,60909.0,60952.0,61048.0,61120.0,61156.0,61187.0,61224.0,61294.0,61359.0,61412.0,61497.0,61557.0,61629.0,61725.0,61764.0,61847.0,61880.0,61942.0,61977.0,62002.0,62038.0,62071.0,62111.0,62139.0,62195.0,62283.0,62324.0,62382.0,62450.0,62524.0,62563.0,62586.0,62641.0,62680.0,62714.0
5017590,69600.0,69671.0,69713.0,69779.0,69820.0,69845.0,69873.0,69927.0,70020.0,70108.0,70156.0,70217.0,70351.0,70484.0,70653.0,70914.0,71059.0,71156.0,71219.0,71283.0,71342.0,71399.0,71443.0,71505.0,71565.0,71610.0,71697.0,71761.0,71795.0,71824.0,71882.0,71936.0,71987.0,72030.0,72099.0,72164.0,72212.0,72318.0,72364.0,72424.0,72464.0,72540.0,72581.0,72611.0,72644.0,72674.0,72710.0,72737.0,72789.0,72871.0,72909.0,72960.0,73018.0,73077.0,73117.0,73141.0,73198.0,73262.0,73317.0
5017611,22560.0,22628.0,22668.0,22731.0,22770.0,22800.0,22833.0,22922.0,23003.0,23079.0,23120.0,23195.0,23303.0,23410.0,23542.0,23747.0,23861.0,23941.0,23994.0,24064.0,24127.0,24184.0,24228.0,24274.0,24319.0,24352.0,24442.0,24508.0,24538.0,24564.0,24623.0,24687.0,24747.0,24790.0,24858.0,24920.0,24959.0,25052.0,25093.0,25160.0,25198.0,25270.0,25311.0,25341.0,25371.0,25398.0,25430.0,25453.0,25503.0,25582.0,25620.0,25674.0,25736.0,25789.0,25823.0,25843.0,25891.0,25957.0,26014.0
5017613,33120.0,33246.0,33320.0,33437.0,33510.0,33550.0,33596.0,33725.0,33879.0,34025.0,34102.0,34187.0,34341.0,34493.0,34708.0,35042.0,35228.0,35339.0,35412.0,35491.0,35563.0,35612.0,35650.0,35703.0,35753.0,35791.0,35889.0,35961.0,35994.0,36022.0,36083.0,36147.0,36206.0,36246.0,36310.0,36368.0,36405.0,36493.0,36528.0,36573.0,36607.0,36672.0,36709.0,36736.0,36770.0,36801.0,36838.0,36865.0,36922.0,37012.0,37055.0,37110.0,37174.0,37240.0,37281.0,37306.0,37365.0,37451.0,37525.0
5017615,44640.0,44721.0,44768.0,44843.0,44890.0,44923.0,44961.0,45047.0,45161.0,45269.0,45327.0,45415.0,45551.0,45685.0,45848.0,46101.0,46241.0,46335.0,46396.0,46464.0,46527.0,46578.0,46617.0,46674.0,46728.0,46762.0,46879.0,46965.0,46996.0,47023.0,47084.0,47150.0,47211.0,47253.0,47321.0,47377.0,47426.0,47525.0,47562.0,47622.0,47659.0,47729.0,47771.0,47801.0,47836.0,47867.0,47905.0,47932.0,47994.0,48093.0,48140.0,48195.0,48259.0,48333.0,48377.0,48403.0,48465.0,48553.0,48629.0
5017617,55680.0,55757.0,55802.0,55874.0,55919.0,55955.0,55996.0,56082.0,56202.0,56316.0,56377.0,56452.0,56596.0,56738.0,56901.0,57154.0,57295.0,57403.0,57473.0,57555.0,57629.0,57701.0,57755.0,57833.0,57907.0,57956.0,58049.0,58118.0,58156.0,58189.0,58246.0,58326.0,58400.0,58462.0,58562.0,58627.0,58688.0,58794.0,58845.0,58926.0,58968.0,59047.0,59098.0,59135.0,59182.0,59225.0,59276.0,59313.0,59388.0,59506.0,59562.0,59618.0,59683.0,59761.0,59807.0,59835.0,59902.0,59995.0,60075.0
5017619,67680.0,67763.0,67812.0,67889.0,67936.0,67969.0,68007.0,68096.0,68182.0,68263.0,68306.0,68369.0,68492.0,68614.0,68789.0,69061.0,69212.0,69317.0,69386.0,69466.0,69539.0,69593.0,69634.0,69694.0,69752.0,69790.0,69900.0,69982.0,70013.0,70039.0,70094.0,70165.0,70232.0,70281.0,70359.0,70434.0,70484.0,70588.0,70631.0,70705.0,70748.0,70830.0,70873.0,70903.0,70936.0,70966.0,71002.0,71029.0,71091.0,71189.0,71236.0,71293.0,71360.0,71413.0,71448.0,71469.0,71520.0,71580.0,71631.0
5017675,60000.0,60089.0,60141.0,60224.0,60276.0,60323.0,60377.0,60542.0,60654.0,60760.0,60817.0,60907.0,61040.0,61171.0,61373.0,61686.0,61859.0,61971.0,62044.0,62132.0,62213.0,62293.0,62353.0,62438.0,62520.0,62566.0,62658.0,62727.0,62762.0,62793.0,62856.0,62941.0,63020.0,63077.0,63168.0,63247.0,63301.0,63425.0,63478.0,63556.0,63604.0,63697.0,63751.0,63789.0,63833.0,63873.0,63921.0,63956.0,64024.0,64132.0,64183.0,64241.0,64309.0,64382.0,64420.0,64443.0,64497.0,64578.0,64647.0
5018102,29400.0,29463.0,29500.0,29558.0,29594.0,29623.0,29656.0,29701.0,29763.0,29822.0,29853.0,29901.0,30002.0,30101.0,30216.0,30395.0,30494.0,30562.0,30607.0,30674.0,30736.0,30784.0,30821.0,30866.0,30909.0,30940.0,31001.0,31047.0,31070.0,31089.0,31124.0,31177.0,31227.0,31272.0,31344.0,31388.0,31439.0,31518.0,31552.0,31588.0,31621.0,31684.0,31727.0,31758.0,31785.0,31810.0,31840.0,31861.0,31898.0,31957.0,31985.0,32035.0,32093.0,32143.0,32176.0,32196.0,32244.0,32346.0,32433.0
5018106,49200.0,49278.0,49324.0,49396.0,49441.0,49473.0,49510.0,49585.0,49690.0,49790.0,49843.0,49904.0,50028.0,50150.0,50308.0,50553.0,50689.0,50777.0,50835.0,50901.0,50962.0,51023.0,51069.0,51127.0,51183.0,51218.0,51327.0,51408.0,51438.0,51463.0,51521.0,51588.0,51651.0,51703.0,51787.0,51842.0,51904.0,51993.0,52041.0,52092.0,52133.0,52210.0,52254.0,52285.0,52322.0,52356.0,52397.0,52426.0,52479.0,52564.0,52604.0,52667.0,52740.0,52810.0,52856.0,52884.0,52951.0,53018.0,53076.0
5018112,81000.0,81065.0,81103.0,81163.0,81200.0,81226.0,81255.0,81330.0,81403.0,81473.0,81510.0,81588.0,81717.0,81845.0,82026.0,82307.0,82463.0,82555.0,82615.0,82690.0,82758.0,82817.0,82862.0,82905.0,82946.0,82988.0,83051.0,83098.0,83125.0,83148.0,83198.0,83255.0,83309.0,83349.0,83413.0,83470.0,83518.0,83615.0,83659.0,83716.0,83752.0,83821.0,83861.0,83890.0,83919.0,83945.0,83977.0,84000.0,84048.0,84124.0,84160.0,84209.0,84266.0,84307.0,84341.0,84361.0,84411.0,84527.0,84626.0
5018146,33600.0,33726.0,33800.0,33917.0,33990.0,34030.0,34076.0,34205.0,34359.0,34505.0,34582.0,34667.0,34821.0,34973.0,35188.0,35522.0,35708.0,35819.0,35892.0,35971.0,36043.0,36092.0,36130.0,36183.0,36233.0,36271.0,36369.0,36441.0,36474.0,36502.0,36563.0,36627.0,36686.0,36726.0,36790.0,36848.0,36885.0,36973.0,37008.0,37053.0,37087.0,37152.0,37189.0,37216.0,37250.0,37281.0,37318.0,37345.0,37402.0,37492.0,37535.0,37590.0,37654.0,37720.0,37761.0,37786.0,37845.0,37931.0,38005.0
5018148,45120.0,45196.0,45240.0,45310.0,45354.0,45387.0,45425.0,45506.0,45609.0,45707.0,45759.0,45833.0,45975.0,46116.0,46288.0,46554.0,46702.0,46800.0,46864.0,46934.0,46998.0,47059.0,47105.0,47167.0,47227.0,47274.0,47392.0,47479.0,47513.0,47542.0,47606.0,47679.0,47747.0,47797.0,47878.0,47940.0,47995.0,48096.0,48142.0,48216.0,48259.0,48340.0,48389.0,48424.0,48470.0,48511.0,48561.0,48596.0,48670.0,48787.0,48842.0,48905.0,48977.0,49052.0,49096.0,49122.0,49186.0,49268.0,49339.0
5018150,56160.0,56238.0,56284.0,56356.0,56401.0,56436.0,56476.0,56628.0,56745.0,56855.0,56914.0,56994.0,57125.0,57255.0,57435.0,57714.0,57869.0,57971.0,58038.0,58122.0,58199.0,58269.0,58322.0,58398.0,58470.0,58518.0,58641.0,58733.0,58765.0,58792.0,58866.0,58964.0,59056.0,59116.0,59212.0,59274.0,59329.0,59437.0,59488.0,59570.0,59614.0,59697.0,59749.0,59786.0,59832.0,59874.0,59925.0,59961.0,60045.0,60178.0,60241.0,60300.0,60368.0,60451.0,60494.0,60520.0,60582.0,60670.0,60746.0
5018152,68160.0,68243.0,68292.0,68369.0,68416.0,68449.0,68487.0,68576.0,68662.0,68743.0,68786.0,68849.0,68972.0,69094.0,69269.0,69541.0,69692.0,69797.0,69866.0,69946.0,70019.0,70073.0,70114.0,70174.0,70232.0,70270.0,70380.0,70462.0,70493.0,70519.0,70574.0,70645.0,70712.0,70761.0,70839.0,70914.0,70964.0,71068.0,71111.0,71185.0,71228.0,71310.0,71353.0,71383.0,71416.0,71446.0,71482.0,71509.0,71571.0,71669.0,71716.0,71773.0,71840.0,71893.0,71928.0,71949.0,72000.0,72060.0,72111.0
5018154,78300.0,78355.0,78387.0,78438.0,78469.0,78492.0,78518.0,78568.0,78628.0,78685.0,78716.0,78781.0,78886.0,78989.0,79119.0,79320.0,79431.0,79513.0,79566.0,79628.0,79684.0,79730.0,79765.0,79811.0,79855.0,79888.0,79961.0,80016.0,80042.0,80064.0,80107.0,80172.0,80232.0,80274.0,80341.0,80391.0,80437.0,80527.0,80567.0,80622.0,80657.0,80724.0,80767.0,80798.0,80828.0,80856.0,80889.0,80913.0,80953.0,81016.0,81045.0,81090.0,81142.0,81186.0,81219.0,81239.0,81287.0,81332.0,81371.0
5019400,24000.0,24089.0,24141.0,24224.0,24276.0,24316.0,24361.0,24460.0,24594.0,24721.0,24789.0,24864.0,25001.0,25136.0,25269.0,25475.0,25590.0,25684.0,25746.0,25820.0,25888.0,25947.0,25992.0,26057.0,26120.0,26163.0,26247.0,26310.0,26349.0,26382.0,26443.0,26507.0,26566.0,26616.0,26697.0,26748.0,26794.0,26900.0,26946.0,27019.0,27066.0,27157.0,27205.0,27240.0,27287.0,27330.0,27382.0,27419.0,27489.0,27600.0,27653.0,27718.0,27793.0,27867.0,27908.0,27933.0,27992.0,28105.0,28202.0
5019402,35040.0,35121.0,35168.0,35243.0,35290.0,35323.0,35361.0,35447.0,35561.0,35669.0,35727.0,35815.0,35951.0,36085.0,36248.0,36501.0,36641.0,36735.0,36796.0,36864.0,36927.0,36978.0,37017.0,37074.0,37128.0,37162.0,37279.0,37365.0,37396.0,37423.0,37484.0,37550.0,37611.0,37653.0,37721.0,37777.0,37826.0,37925.0,37962.0,38022.0,38059.0,38129.0,38171.0,38201.0,38236.0,38267.0,38305.0,38332.0,38394.0,38493.0,38540.0,38595.0,38659.0,38733.0,38777.0,38803.0,38865.0,38953.0,39029.0
5019404,46080.0,46156.0,46200.0,46270.0,46314.0,46347.0,46385.0,46466.0,46569.0,46667.0,46719.0,46793.0,46935.0,47076.0,47248.0,47514.0,47662.0,47760.0,47824.0,47894.0,47958.0,48019.0,48065.0,48127.0,48187.0,48234.0,48352.0,48439.0,48473.0,48502.0,48566.0,48639.0,48707.0,48757.0,48838.0,48900.0,48955.0,49056.0,49102.0,49176.0,49219.0,49300.0,49349.0,49384.0,49430.0,49471.0,49521.0,49556.0,49630.0,49747.0,49802.0,49865.0,49937.0,50012.0,50056.0,50082.0,50146.0,50228.0,50299.0
5019406,57120.0,57198.0,57244.0,57316.0,57361.0,57396.0,57436.0,57588.0,57705.0,57815.0,57874.0,57954.0,58085.0,58215.0,58395.0,58674.0,58829.0,58931.0,58998.0,59082.0,59159.0,59229.0,59282.0,59358.0,59430.0,59478.0,59601.0,59693.0,59725.0,59752.0,59826.0,59924.0,60016.0,60076.0,60172.0,60234.0,60289.0,60397.0,60448.0,60530.0,60574.0,60657.0,60709.0,60746.0,60792.0,60834.0,60885.0,60921.0,61005.0,61138.0,61201.0,61260.0,61328.0,61411.0,61454.0,61480.0,61542.0,61630.0,61706.0
5019408,69000.0,69068.0,69108.0,69171.0,69210.0,69240.0,69273.0,69362.0,69443.0,69519.0,69560.0,69635.0,69743.0,69850.0,69982.0,70187.0,70301.0,70381.0,70434.0,70504.0,70567.0,70624.0,70668.0,70714.0,70759.0,70792.0,70882.0,70948.0,70978.0,71004.0,71063.0,71127.0,71187.0,71230.0,71298.0,71360.0,71399.0,71492.0,71533.0,71600.0,71638.0,71710.0,71751.0,71781.0,71811.0,71838.0,71870.0,71893.0,71943.0,72022.0,72060.0,72114.0,72176.0,72229.0,72263.0,72283.0,72331.0,72397.0,72454.0
