tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5111128,32400.0,32476.0,32515.0,32560.0,32606.0,32651.0,32692.0,32782.0,32837.0,32889.0,32940.0,32992.0,33015.0,33079.0,33132.0,33185.0,33285.0,33379.0,33450.0,33492.0,33563.0,33628.0,33701.0,33807.0,33887.0,33934.0,33987.0,34075.0,34116.0,34240.0,34261.0,34359.0,34513.0,34628.0,34898.0,35027.0,35128.0,35206.0,35254.0,35300.0,35360.0,35405.0,35510.0,35535.0,35575.0,35618.0,35657.0,35723.0,35757.0,35786.0,35809.0,35831.0,35863.0,35946.0,35974.0,36017.0,36073.0,36108.0,36136.0,36188.0,36250.0,36274.0,36319.0,36340.0,36392.0,36447.0,36503.0,36552.0
5111130,43200.0,43267.0,43301.0,43340.0,43381.0,43424.0,43463.0,43550.0,43606.0,43658.0,43710.0,43760.0,43783.0,43844.0,43897.0,43933.0,44009.0,44081.0,44141.0,44176.0,44236.0,44291.0,44360.0,44459.0,44535.0,44579.0,44628.0,44710.0,44749.0,44866.0,44888.0,44992.0,45151.0,45271.0,45558.0,45702.0,45813.0,45899.0,45951.0,46006.0,46078.0,46124.0,46230.0,46265.0,46317.0,46373.0,46423.0,46508.0,46551.0,46591.0,46622.0,46652.0,46695.0,46799.0,46835.0,46890.0,46961.0,47006.0,47041.0,47106.0,47184.0,47214.0,47270.0,47296.0,47362.0,47425.0,47488.0,47544.0
5111132,54000.0,54064.0,54096.0,54133.0,54172.0,54211.0,54246.0,54323.0,54374.0,54422.0,54468.0,54523.0,54548.0,54614.0,54655.0,54685.0,54750.0,54811.0,54874.0,54911.0,54974.0,55032.0,55091.0,55175.0,55239.0,55287.0,55340.0,55429.0,55470.0,55599.0,55625.0,55745.0,55908.0,56031.0,56343.0,56491.0,56596.0,56682.0,56734.0,56813.0,56919.0,56966.0,57075.0,57115.0,57174.0,57238.0,57295.0,57393.0,57442.0,57483.0,57515.0,57545.0,57589.0,57692.0,57728.0,57782.0,57852.0,57896.0,57931.0,57996.0,58074.0,58104.0,58160.0,58186.0,58250.0,58320.0,58390.0,58453.0
5111134,66300.0,66360.0,66391.0,66426.0,66463.0,66498.0,66530.0,66601.0,66653.0,66702.0,66750.0,66800.0,66822.0,66883.0,66927.0,66961.0,67035.0,67104.0,67165.0,67200.0,67261.0,67316.0,67378.0,67468.0,67536.0,67581.0,67631.0,67715.0,67753.0,67882.0,67906.0,68017.0,68177.0,68297.0,68551.0,68674.0,68784.0,68868.0,68920.0,68980.0,69059.0,69105.0,69210.0,69245.0,69290.0,69339.0,69382.0,69456.0,69494.0,69531.0,69560.0,69587.0,69626.0,69718.0,69750.0,69798.0,69861.0,69900.0,69931.0,69989.0,70058.0,70085.0,70135.0,70158.0,70217.0,70275.0,70333.0,70385.0
5111136,76500.0,76554.0,76581.0,76613.0,76646.0,76675.0,76701.0,76759.0,76794.0,76827.0,76859.0,76895.0,76911.0,76956.0,76993.0,77017.0,77063.0,77106.0,77153.0,77180.0,77227.0,77269.0,77315.0,77381.0,77431.0,77466.0,77505.0,77570.0,77601.0,77696.0,77715.0,77802.0,77964.0,78085.0,78400.0,78503.0,78574.0,78643.0,78685.0,78728.0,78785.0,78820.0,78900.0,78931.0,78970.0,79012.0,79049.0,79113.0,79144.0,79175.0,79199.0,79222.0,79254.0,79326.0,79351.0,79389.0,79438.0,79469.0,79493.0,79538.0,79592.0,79613.0,79652.0,79670.0,79713.0,79763.0,79814.0,79859.0
5111395,26100.0,26168.0,26202.0,26242.0,26283.0,26327.0,26366.0,26453.0,26503.0,26550.0,26596.0,26661.0,26690.0,26770.0,26841.0,26881.0,26983.0,27079.0,27175.0,27231.0,27327.0,27414.0,27489.0,27597.0,27678.0,27748.0,27826.0,27957.0,28018.0,28129.0,28148.0,28238.0,28372.0,28472.0,28709.0,28823.0,28935.0,29009.0,29054.0,29105.0,29173.0,29224.0,29341.0,29367.0,29422.0,29481.0,29534.0,29624.0,29670.0,29710.0,29741.0,29771.0,29814.0,29916.0,29951.0,30005.0,30075.0,30119.0,30153.0,30217.0,30294.0,30324.0,30379.0,30404.0,30469.0,30528.0,30587.0,30640.0
5111398,47700.0,47767.0,47801.0,47840.0,47881.0,47924.0,47963.0,48050.0,48106.0,48158.0,48210.0,48260.0,48283.0,48344.0,48397.0,48433.0,48509.0,48581.0,48641.0,48676.0,48736.0,48791.0,48860.0,48959.0,49035.0,49079.0,49128.0,49210.0,49249.0,49366.0,49388.0,49492.0,49651.0,49771.0,50058.0,50202.0,50313.0,50399.0,50451.0,50506.0,50578.0,50624.0,50730.0,50765.0,50817.0,50873.0,50923.0,51008.0,51051.0,51091.0,51122.0,51152.0,51195.0,51299.0,51335.0,51390.0,51461.0,51506.0,51541.0,51606.0,51684.0,51714.0,51770.0,51796.0,51862.0,51925.0,51988.0,52044.0
5111400,59400.0,59464.0,59496.0,59533.0,59572.0,59611.0,59646.0,59723.0,59774.0,59822.0,59868.0,59923.0,59948.0,60014.0,60055.0,60085.0,60150.0,60211.0,60274.0,60311.0,60374.0,60432.0,60491.0,60575.0,60639.0,60687.0,60740.0,60829.0,60870.0,60999.0,61025.0,61145.0,61308.0,61431.0,61743.0,61891.0,61996.0,62082.0,62134.0,62213.0,62319.0,62366.0,62475.0,62515.0,62574.0,62638.0,62695.0,62793.0,62842.0,62883.0,62915.0,62945.0,62989.0,63092.0,63128.0,63182.0,63252.0,63296.0,63331.0,63396.0,63474.0,63504.0,63560.0,63586.0,63650.0,63720.0,63790.0,63853.0
5113031,31500.0,31580.0,31620.0,31667.0,31715.0,31790.0,31858.0,32008.0,32070.0,32128.0,32186.0,32246.0,32273.0,32345.0,32409.0,32460.0,32563.0,32659.0,32729.0,32770.0,32841.0,32906.0,32975.0,33075.0,33151.0,33230.0,33318.0,33465.0,33533.0,33664.0,33684.0,33779.0,33968.0,34109.0,34388.0,34534.0,34628.0,34711.0,34761.0,34797.0,34846.0,34892.0,34997.0,35028.0,35068.0,35111.0,35149.0,35214.0,35247.0,35279.0,35305.0,35329.0,35364.0,35443.0,35470.0,35511.0,35565.0,35599.0,35625.0,35674.0,35733.0,35756.0,35799.0,35819.0,35869.0,35917.0,35966.0,36010.0
5113033,42300.0,42378.0,42417.0,42462.0,42509.0,42548.0,42583.0,42660.0,42718.0,42773.0,42827.0,42878.0,42901.0,42962.0,43007.0,43044.0,43116.0,43184.0,43244.0,43279.0,43339.0,43393.0,43463.0,43564.0,43641.0,43684.0,43732.0,43812.0,43848.0,43969.0,43990.0,44089.0,44232.0,44339.0,44603.0,44755.0,44864.0,44951.0,45004.0,45057.0,45127.0,45171.0,45271.0,45300.0,45346.0,45396.0,45441.0,45517.0,45556.0,45587.0,45612.0,45635.0,45669.0,45756.0,45786.0,45832.0,45891.0,45928.0,45957.0,46011.0,46076.0,46101.0,46148.0,46170.0,46226.0,46282.0,46339.0,46390.0
5113035,53100.0,53167.0,53201.0,53240.0,53281.0,53324.0,53363.0,53450.0,53506.0,53558.0,53610.0,53660.0,53683.0,53744.0,53797.0,53833.0,53909.0,53981.0,54041.0,54076.0,54136.0,54191.0,54260.0,54359.0,54435.0,54479.0,54528.0,54610.0,54649.0,54766.0,54788.0,54892.0,55051.0,55171.0,55458.0,55602.0,55713.0,55799.0,55851.0,55906.0,55978.0,56024.0,56130.0,56165.0,56217.0,56273.0,56323.0,56408.0,56451.0,56491.0,56522.0,56552.0,56595.0,56699.0,56735.0,56790.0,56861.0,56906.0,56941.0,57006.0,57084.0,57114.0,57170.0,57196.0,57262.0,57325.0,57388.0,57444.0
5113037,65400.0,65460.0,65491.0,65526.0,65563.0,65598.0,65630.0,65701.0,65753.0,65802.0,65850.0,65900.0,65922.0,65983.0,66027.0,66061.0,66135.0,66204.0,66265.0,66300.0,66361.0,66416.0,66478.0,66568.0,66636.0,66681.0,66731.0,66815.0,66853.0,66982.0,67006.0,67117.0,67277.0,67397.0,67651.0,67774.0,67884.0,67968.0,68020.0,68080.0,68159.0,68205.0,68310.0,68345.0,68390.0,68439.0,68482.0,68556.0,68594.0,68631.0,68660.0,68687.0,68726.0,68818.0,68850.0,68898.0,68961.0,69000.0,69031.0,69089.0,69158.0,69185.0,69235.0,69258.0,69317.0,69375.0,69433.0,69485.0
5114800,28500.0,28568.0,28602.0,28642.0,28683.0,28727.0,28766.0,28853.0,28903.0,28950.0,28996.0,29061.0,29090.0,29170.0,29241.0,29281.0,29383.0,29479.0,29575.0,29631.0,29727.0,29814.0,29889.0,29997.0,30078.0,30148.0,30226.0,30357.0,30418.0,30529.0,30548.0,30638.0,30772.0,30872.0,31109.0,31223.0,31335.0,31409.0,31454.0,31505.0,31573.0,31624.0,31741.0,31767.0,31822.0,31881.0,31934.0,32024.0,32070.0,32110.0,32141.0,32171.0,32214.0,32316.0,32351.0,32405.0,32475.0,32519.0,32553.0,32617.0,32694.0,32724.0,32779.0,32804.0,32869.0,32928.0,32987.0,33040.0
5114802,45900.0,45967.0,46001.0,46040.0,46081.0,46124.0,46163.0,46250.0,46306.0,46358.0,46410.0,46460.0,46483.0,46544.0,46597.0,46633.0,46709.0,46781.0,46841.0,46876.0,46936.0,46991.0,47060.0,47159.0,47235.0,47279.0,47328.0,47410.0,47449.0,47566.0,47588.0,47692.0,47851.0,47971.0,48258.0,48402.0,48513.0,48599.0,48651.0,48706.0,48778.0,48824.0,48930.0,48965.0,49017.0,49073.0,49123.0,49208.0,49251.0,49291.0,49322.0,49352.0,49395.0,49499.0,49535.0,49590.0,49661.0,49706.0,49741.0,49806.0,49884.0,49914.0,49970.0,49996.0,50062.0,50125.0,50188.0,50244.0
5114804,57600.0,57664.0,57696.0,57733.0,57772.0,57811.0,57846.0,57923.0,57974.0,58022.0,58068.0,58123.0,58148.0,58214.0,58255.0,58285.0,58350.0,58411.0,58474.0,58511.0,58574.0,58632.0,58691.0,58775.0,58839.0,58887.0,58940.0,59029.0,59070.0,59199.0,59225.0,59345.0,59508.0,59631.0,59943.0,60091.0,60196.0,60282.0,60334.0,60413.0,60519.0,60566.0,60675.0,60715.0,60774.0,60838.0,60895.0,60993.0,61042.0,61083.0,61115.0,61145.0,61189.0,61292.0,61328.0,61382.0,61452.0,61496.0,61531.0,61596.0,61674.0,61704.0,61760.0,61786.0,61850.0,61920.0,61990.0,62053.0
5114807,79500.0,79554.0,79581.0,79613.0,79646.0,79675.0,79701.0,79759.0,79794.0,79827.0,79859.0,79895.0,79911.0,79956.0,79993.0,80017.0,80063.0,80106.0,80153.0,80180.0,80227.0,80269.0,80315.0,80381.0,80431.0,80466.0,80505.0,80570.0,80601.0,80696.0,80715.0,80802.0,80964.0,81085.0,81400.0,81503.0,81574.0,81643.0,81685.0,81728.0,81785.0,81820.0,81900.0,81931.0,81970.0,82012.0,82049.0,82113.0,82144.0,82175.0,82199.0,82222.0,82254.0,82326.0,82351.0,82389.0,82438.0,82469.0,82493.0,82538.0,82592.0,82613.0,82652.0,82670.0,82713.0,82763.0,82814.0,82859.0
5115989,29700.0,29780.0,29820.0,29867.0,29915.0,29990.0,30058.0,30208.0,30270.0,30328.0,30386.0,30446.0,30473.0,30545.0,30609.0,30660.0,30763.0,30859.0,30929.0,30970.0,31041.0,31106.0,31175.0,31275.0,31351.0,31430.0,31518.0,31665.0,31733.0,31864.0,31884.0,31979.0,32168.0,32309.0,32588.0,32734.0,32828.0,32911.0,32961.0,32997.0,33046.0,33092.0,33197.0,33228.0,33268.0,33311.0,33349.0,33414.0,33447.0,33479.0,33505.0,33529.0,33564.0,33643.0,33670.0,33711.0,33765.0,33799.0,33825.0,33874.0,33933.0,33956.0,33999.0,34019.0,34069.0,34117.0,34166.0,34210.0
5115991,41400.0,41478.0,41517.0,41562.0,41609.0,41648.0,41683.0,41760.0,41818.0,41873.0,41927.0,41978.0,42001.0,42062.0,42107.0,42144.0,42216.0,42284.0,42344.0,42379.0,42439.0,42493.0,42563.0,42664.0,42741.0,42784.0,42832.0,42912.0,42948.0,43069.0,43090.0,43189.0,43332.0,43439.0,43703.0,43855.0,43964.0,44051.0,44104.0,44157.0,44227.0,44271.0,44371.0,44400.0,44446.0,44496.0,44541.0,44617.0,44656.0,44687.0,44712.0,44735.0,44769.0,44856.0,44886.0,44932.0,44991.0,45028.0,45057.0,45111.0,45176.0,45201.0,45248.0,45270.0,45326.0,45382.0,45439.0,45490.0
5115993,52200.0,52267.0,52301.0,52340.0,52381.0,52424.0,52463.0,52550.0,52606.0,52658.0,52710.0,52760.0,52783.0,52844.0,52897.0,52933.0,53009.0,53081.0,53141.0,53176.0,53236.0,53291.0,53360.0,53459.0,53535.0,53579.0,53628.0,53710.0,53749.0,53866.0,53888.0,53992.0,54151.0,54271.0,54558.0,54702.0,54813.0,54899.0,54951.0,55006.0,55078.0,55124.0,55230.0,55265.0,55317.0,55373.0,55423.0,55508.0,55551.0,55591.0,55622.0,55652.0,55695.0,55799.0,55835.0,55890.0,55961.0,56006.0,56041.0,56106.0,56184.0,56214.0,56270.0,56296.0,56362.0,56425.0,56488.0,56544.0
5115997,75000.0,75055.0,75083.0,75115.0,75149.0,75180.0,75208.0,75269.0,75310.0,75348.0,75385.0,75429.0,75449.0,75503.0,75543.0,75569.0,75641.0,75709.0,75768.0,75802.0,75861.0,75914.0,75972.0,76056.0,76119.0,76158.0,76201.0,76273.0,76307.0,76408.0,76430.0,76532.0,76680.0,76791.0,77010.0,77127.0,77214.0,77298.0,77350.0,77399.0,77464.0,77506.0,77604.0,77636.0,77676.0,77719.0,77757.0,77822.0,77855.0,77887.0,77913.0,77937.0,77972.0,78050.0,78077.0,78118.0,78171.0,78205.0,78231.0,78280.0,78339.0,78362.0,78404.0,78424.0,78474.0,78526.0,78578.0,78624.0
5116190,34200.0,34276.0,34315.0,34360.0,34406.0,34451.0,34492.0,34582.0,34637.0,34689.0,34740.0,34792.0,34815.0,34879.0,34932.0,34985.0,35085.0,35179.0,35250.0,35292.0,35363.0,35428.0,35501.0,35607.0,35687.0,35734.0,35787.0,35875.0,35916.0,36040.0,36061.0,36159.0,36313.0,36428.0,36698.0,36827.0,36928.0,37006.0,37054.0,37100.0,37160.0,37205.0,37310.0,37335.0,37375.0,37418.0,37457.0,37523.0,37557.0,37586.0,37609.0,37631.0,37663.0,37746.0,37774.0,37817.0,37873.0,37908.0,37936.0,37988.0,38050.0,38074.0,38119.0,38140.0,38192.0,38247.0,38303.0,38352.0
5116194,56700.0,56764.0,56796.0,56833.0,56872.0,56911.0,56946.0,57023.0,57074.0,57122.0,57168.0,57223.0,57248.0,57314.0,57355.0,57385.0,57450.0,57511.0,57574.0,57611.0,57674.0,57732.0,57791.0,57875.0,57939.0,57987.0,58040.0,58129.0,58170.0,58299.0,58325.0,58445.0,58608.0,58731.0,59043.0,59191.0,59296.0,59382.0,59434.0,59513.0,59619.0,59666.0,59775.0,59815.0,59874.0,59938.0,59995.0,60093.0,60142.0,60183.0,60215.0,60245.0,60289.0,60392.0,60428.0,60482.0,60552.0,60596.0,60631.0,60696.0,60774.0,60804.0,60860.0,60886.0,60950.0,61020.0,61090.0,61153.0
5116196,68400.0,68455.0,68483.0,68515.0,68549.0,68580.0,68608.0,68669.0,68710.0,68748.0,68785.0,68829.0,68849.0,68903.0,68943.0,68969.0,69041.0,69109.0,69168.0,69202.0,69261.0,69314.0,69372.0,69456.0,69519.0,69558.0,69601.0,69673.0,69707.0,69808.0,69830.0,69932.0,70080.0,70191.0,70410.0,70527.0,70614.0,70698.0,70750.0,70799.0,70864.0,70906.0,71004.0,71036.0,71076.0,71119.0,71157.0,71222.0,71255.0,71287.0,71313.0,71337.0,71372.0,71450.0,71477.0,71518.0,71571.0,71605.0,71631.0,71680.0,71739.0,71762.0,71804.0,71824.0,71874.0,71926.0,71978.0,72024.0
