tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P
5089301,33600.0,33764.0,33789.0,33839.0,33860.0,33902.0,33953.0,34013.0,34095.0,34157.0,34204.0,34260.0,34319.0,34360.0,34396.0,34450.0,34490.0,34559.0,34683.0,34867.0,34880.0,35075.0,35229.0,35290.0,35510.0,35630.0,35699.0,35775.0,35903.0,35984.0,36015.0,36097.0,36148.0,36186.0,36225.0,36292.0,36363.0,36410.0,36463.0,36528.0,36569.0,36607.0,36661.0,36685.0,36732.0,36887.0,37124.0,37189.0,37217.0,37244.0,37278.0,37313.0,37352.0,37387.0,37417.0,37447.0,37490.0,37511.0,37534.0,37558.0,37570.0,37587.0,37607.0,37640.0,37669.0,37680.0,37700.0,37728.0,37769.0,37777.0,37806.0,37825.0,37846.0
5089303,45600.0,45725.0,45747.0,45789.0,45806.0,45842.0,45882.0,45929.0,45993.0,46052.0,46110.0,46181.0,46251.0,46300.0,46343.0,46407.0,46444.0,46506.0,46641.0,46840.0,46854.0,47114.0,47318.0,47399.0,47691.0,47832.0,47901.0,47977.0,48105.0,48186.0,48219.0,48309.0,48389.0,48448.0,48485.0,48546.0,48641.0,48689.0,48743.0,48824.0,48875.0,48906.0,48961.0,48986.0,49034.0,49197.0,49445.0,49513.0,49543.0,49575.0,49615.0,49657.0,49704.0,49746.0,49782.0,49818.0,49871.0,49892.0,49915.0,49939.0,49951.0,49968.0,49988.0,50021.0,50050.0,50061.0,50081.0,50109.0,50150.0,50158.0,50187.0,50206.0,50227.0
5089464,28800.0,28932.0,28959.0,29021.0,29046.0,29097.0,29144.0,29199.0,29274.0,29334.0,29387.0,29452.0,29515.0,29559.0,29597.0,29655.0,29687.0,29741.0,29865.0,30048.0,30061.0,30240.0,30381.0,30437.0,30638.0,30743.0,30811.0,30886.0,31012.0,31091.0,31126.0,31221.0,31263.0,31295.0,31323.0,31387.0,31519.0,31591.0,31672.0,31725.0,31759.0,31795.0,31858.0,31889.0,31932.0,32084.0,32316.0,32379.0,32408.0,32434.0,32467.0,32501.0,32540.0,32575.0,32604.0,32633.0,32676.0,32697.0,32720.0,32744.0,32756.0,32773.0,32793.0,32826.0,32855.0,32866.0,32886.0,32914.0,32955.0,32963.0,32992.0,33011.0,33032.0
5089467,55800.0,55960.0,55989.0,56050.0,56075.0,56126.0,56156.0,56191.0,56239.0,56298.0,56345.0,56403.0,56499.0,56566.0,56625.0,56714.0,56747.0,56802.0,56944.0,57153.0,57168.0,57412.0,57604.0,57680.0,57956.0,58163.0,58226.0,58296.0,58414.0,58489.0,58550.0,58712.0,58794.0,58855.0,58890.0,59017.0,59171.0,59231.0,59297.0,59352.0,59387.0,59435.0,59508.0,59546.0,59609.0,59947.0,60461.0,60601.0,60664.0,60703.0,60752.0,60802.0,60859.0,60910.0,60953.0,60996.0,61061.0,61082.0,61105.0,61129.0,61141.0,61158.0,61178.0,61211.0,61240.0,61251.0,61271.0,61299.0,61340.0,61348.0,61377.0,61396.0,61417.0
5089469,69600.0,69732.0,69767.0,69826.0,69850.0,69900.0,69933.0,69972.0,70025.0,70067.0,70109.0,70161.0,70230.0,70278.0,70320.0,70384.0,70420.0,70481.0,70599.0,70774.0,70787.0,70999.0,71165.0,71231.0,71469.0,71607.0,71670.0,71739.0,71855.0,71929.0,71956.0,72030.0,72074.0,72107.0,72142.0,72246.0,72390.0,72455.0,72528.0,72601.0,72646.0,72680.0,72744.0,72785.0,72848.0,73031.0,73310.0,73386.0,73420.0,73463.0,73516.0,73571.0,73633.0,73689.0,73736.0,73783.0,73852.0,73873.0,73896.0,73920.0,73932.0,73949.0,73969.0,74002.0,74031.0,74042.0,74062.0,74090.0,74131.0,74139.0,74168.0,74187.0,74208.0
5089471,80400.0,80498.0,80521.0,80562.0,80579.0,80613.0,80648.0,80689.0,80744.0,80775.0,80815.0,80863.0,80919.0,80958.0,80992.0,81043.0,81069.0,81112.0,81197.0,81322.0,81331.0,81493.0,81620.0,81670.0,81854.0,81974.0,82032.0,82096.0,82203.0,82271.0,82299.0,82373.0,82435.0,82482.0,82514.0,82576.0,82635.0,82678.0,82725.0,82780.0,82814.0,82843.0,82906.0,82933.0,82986.0,83125.0,83337.0,83395.0,83420.0,83451.0,83490.0,83530.0,83575.0,83615.0,83649.0,83683.0,83733.0,83754.0,83777.0,83801.0,83813.0,83830.0,83850.0,83883.0,83912.0,83923.0,83943.0,83971.0,84012.0,84020.0,84049.0,84068.0,84089.0
5089952,24000.0,24098.0,24134.0,24189.0,24211.0,24257.0,24289.0,24326.0,24377.0,24420.0,24464.0,24518.0,24574.0,24613.0,24647.0,24700.0,24729.0,24779.0,24870.0,25004.0,25014.0,25147.0,25252.0,25293.0,25444.0,25543.0,25616.0,25696.0,25832.0,25918.0,25952.0,26042.0,26104.0,26150.0,26174.0,26244.0,26409.0,26480.0,26559.0,26635.0,26682.0,26710.0,26788.0,26815.0,26860.0,27010.0,27238.0,27300.0,27328.0,27358.0,27395.0,27433.0,27476.0,27515.0,27548.0,27581.0,27629.0,27650.0,27673.0,27697.0,27709.0,27726.0,27746.0,27779.0,27808.0,27819.0,27839.0,27867.0,27908.0,27916.0,27945.0,27964.0,27985.0
5089954,36000.0,36104.0,36137.0,36189.0,36210.0,36254.0,36294.0,36341.0,36405.0,36477.0,36505.0,36540.0,36628.0,36689.0,36743.0,36823.0,36877.0,36969.0,37112.0,37324.0,37339.0,37520.0,37662.0,37718.0,37922.0,38084.0,38169.0,38263.0,38421.0,38522.0,38549.0,38623.0,38706.0,38768.0,38795.0,38873.0,38947.0,39006.0,39071.0,39114.0,39141.0,39159.0,39224.0,39252.0,39295.0,39469.0,39735.0,39807.0,39840.0,39869.0,39905.0,39942.0,39984.0,40021.0,40052.0,40084.0,40130.0,40151.0,40174.0,40198.0,40210.0,40227.0,40247.0,40280.0,40309.0,40320.0,40340.0,40368.0,40409.0,40417.0,40446.0,40465.0,40486.0
5089956,48600.0,48725.0,48747.0,48789.0,48806.0,48842.0,48882.0,48929.0,48993.0,49052.0,49110.0,49181.0,49251.0,49300.0,49343.0,49407.0,49444.0,49506.0,49641.0,49840.0,49854.0,50114.0,50318.0,50399.0,50691.0,50832.0,50901.0,50977.0,51105.0,51186.0,51219.0,51309.0,51389.0,51448.0,51485.0,51546.0,51641.0,51689.0,51743.0,51824.0,51875.0,51906.0,51961.0,51986.0,52034.0,52197.0,52445.0,52513.0,52543.0,52575.0,52615.0,52657.0,52704.0,52746.0,52782.0,52818.0,52871.0,52892.0,52915.0,52939.0,52951.0,52968.0,52988.0,53021.0,53050.0,53061.0,53081.0,53109.0,53150.0,53158.0,53187.0,53206.0,53227.0
5090063,39600.0,39720.0,39780.0,39834.0,39856.0,39900.0,39932.0,39969.0,40020.0,40080.0,40107.0,40140.0,40196.0,40235.0,40269.0,40320.0,40365.0,40440.0,40533.0,40670.0,40680.0,40754.0,40812.0,40835.0,40920.0,41040.0,41110.0,41187.0,41317.0,41400.0,41433.0,41520.0,41589.0,41640.0,41700.0,41760.0,41820.0,41877.0,41940.0,41977.0,42000.0,42060.0,42120.0,42180.0,42240.0,42413.0,42676.0,42748.0,42780.0,42804.0,42834.0,42864.0,42899.0,42930.0,42956.0,42982.0,43020.0,43059.0,43102.0,43147.0,43170.0,43202.0,43240.0,43301.0,43355.0,43376.0,43414.0,43467.0,43543.0,43558.0,43611.0,43646.0,43680.0
5090065,51600.0,51706.0,51742.0,51777.0,51791.0,51821.0,51846.0,51876.0,51917.0,51958.0,51979.0,52005.0,52042.0,52068.0,52091.0,52124.0,52156.0,52209.0,52294.0,52420.0,52429.0,52580.0,52699.0,52746.0,52917.0,53041.0,53112.0,53190.0,53321.0,53404.0,53440.0,53536.0,53613.0,53671.0,53717.0,53769.0,53859.0,53893.0,53931.0,53984.0,54018.0,54073.0,54120.0,54142.0,54177.0,54386.0,54704.0,54791.0,54830.0,54856.0,54889.0,54923.0,54961.0,54995.0,55024.0,55053.0,55095.0,55116.0,55139.0,55163.0,55175.0,55192.0,55212.0,55245.0,55274.0,55285.0,55305.0,55333.0,55374.0,55382.0,55411.0,55430.0,55451.0
5090067,63600.0,63720.0,63780.0,63834.0,63856.0,63900.0,63932.0,63969.0,64020.0,64080.0,64107.0,64140.0,64196.0,64235.0,64269.0,64320.0,64365.0,64440.0,64556.0,64728.0,64740.0,64814.0,64872.0,64895.0,64980.0,65100.0,65182.0,65272.0,65424.0,65520.0,65569.0,65700.0,65769.0,65820.0,65880.0,66000.0,66120.0,66205.0,66300.0,66374.0,66420.0,66480.0,66540.0,66600.0,66660.0,66852.0,67145.0,67225.0,67260.0,67301.0,67353.0,67406.0,67466.0,67520.0,67566.0,67612.0,67680.0,67719.0,67762.0,67807.0,67830.0,67862.0,67900.0,67961.0,68015.0,68036.0,68074.0,68127.0,68203.0,68218.0,68271.0,68306.0,68340.0
5090214,26700.0,26824.0,26851.0,26905.0,26927.0,26972.0,27005.0,27044.0,27098.0,27145.0,27187.0,27237.0,27290.0,27327.0,27360.0,27409.0,27441.0,27495.0,27579.0,27703.0,27711.0,27852.0,27963.0,28007.0,28166.0,28269.0,28343.0,28425.0,28563.0,28652.0,28691.0,28795.0,28836.0,28866.0,28894.0,28986.0,29065.0,29136.0,29216.0,29293.0,29342.0,29381.0,29439.0,29472.0,29518.0,29672.0,29907.0,29971.0,29999.0,30034.0,30078.0,30123.0,30174.0,30220.0,30259.0,30298.0,30355.0,30376.0,30399.0,30423.0,30435.0,30452.0,30472.0,30505.0,30534.0,30545.0,30565.0,30593.0,30634.0,30642.0,30671.0,30690.0,30711.0
5090216,39600.0,39704.0,39737.0,39789.0,39810.0,39854.0,39894.0,39941.0,40005.0,40077.0,40105.0,40140.0,40228.0,40289.0,40343.0,40423.0,40477.0,40569.0,40712.0,40924.0,40939.0,41120.0,41262.0,41318.0,41522.0,41684.0,41769.0,41863.0,42021.0,42122.0,42149.0,42223.0,42306.0,42368.0,42395.0,42473.0,42547.0,42606.0,42671.0,42714.0,42741.0,42759.0,42824.0,42852.0,42895.0,43069.0,43335.0,43407.0,43440.0,43469.0,43505.0,43542.0,43584.0,43621.0,43652.0,43684.0,43730.0,43751.0,43774.0,43798.0,43810.0,43827.0,43847.0,43880.0,43909.0,43920.0,43940.0,43968.0,44009.0,44017.0,44046.0,44065.0,44086.0
5090218,51600.0,51725.0,51747.0,51789.0,51806.0,51842.0,51882.0,51929.0,51993.0,52052.0,52110.0,52181.0,52251.0,52300.0,52343.0,52407.0,52444.0,52506.0,52641.0,52840.0,52854.0,53114.0,53318.0,53399.0,53691.0,53832.0,53901.0,53977.0,54105.0,54186.0,54219.0,54309.0,54389.0,54448.0,54485.0,54546.0,54641.0,54689.0,54743.0,54824.0,54875.0,54906.0,54961.0,54986.0,55034.0,55197.0,55445.0,55513.0,55543.0,55575.0,55615.0,55657.0,55704.0,55746.0,55782.0,55818.0,55871.0,55892.0,55915.0,55939.0,55951.0,55968.0,55988.0,56021.0,56050.0,56061.0,56081.0,56109.0,56150.0,56158.0,56187.0,56206.0,56227.0
5090703,63600.0,63720.0,63840.0,63920.0,63953.0,64020.0,64068.0,64124.0,64200.0,64260.0,64314.0,64380.0,64454.0,64506.0,64551.0,64620.0,64687.0,64800.0,65009.0,65318.0,65340.0,65433.0,65506.0,65535.0,65640.0,65760.0,65853.0,65956.0,66129.0,66240.0,66289.0,66420.0,66489.0,66540.0,66600.0,66900.0,67200.0,67313.0,67440.0,67551.0,67620.0,67680.0,67800.0,67860.0,67920.0,68208.0,68647.0,68767.0,68820.0,68861.0,68913.0,68966.0,69026.0,69080.0,69126.0,69172.0,69240.0,69275.0,69314.0,69355.0,69376.0,69405.0,69439.0,69495.0,69545.0,69564.0,69598.0,69646.0,69715.0,69729.0,69778.0,69810.0,69840.0
