tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5097331,38160.0,38251.0,38317.0,38395.0,38412.0,38441.0,38469.0,38541.0,38558.0,38602.0,38666.0,38704.0,38800.0,38874.0,38934.0,39054.0,39113.0,39150.0,39222.0,39249.0,39359.0,39397.0,39446.0,39496.0,39548.0,39607.0,39649.0,39699.0,39765.0,39843.0,39910.0,40006.0,40140.0,40213.0,40426.0,40592.0,40791.0,40950.0,41097.0,41180.0,41233.0,41339.0,41493.0,41554.0,41613.0,41693.0,41771.0,41829.0,41884.0,41927.0,41980.0,42029.0,42091.0,42124.0,42177.0,42226.0,42277.0,42304.0,42346.0,42372.0,42422.0,42463.0,42498.0,42524.0,42549.0,42576.0,42619.0,42653.0,42682.0,42710.0,42736.0,42764.0,42831.0,42930.0,42959.0,43006.0
5097333,62400.0,62494.0,62563.0,62644.0,62662.0,62692.0,62721.0,62794.0,62811.0,62853.0,62927.0,62975.0,63072.0,63144.0,63214.0,63355.0,63425.0,63477.0,63578.0,63615.0,63770.0,63826.0,63872.0,63919.0,63968.0,64021.0,64059.0,64104.0,64164.0,64235.0,64302.0,64397.0,64497.0,64551.0,64678.0,64832.0,65074.0,65267.0,65445.0,65549.0,65613.0,65741.0,65927.0,66007.0,66084.0,66187.0,66304.0,66377.0,66446.0,66501.0,66567.0,66623.0,66693.0,66730.0,66803.0,66870.0,66940.0,66976.0,67020.0,67049.0,67104.0,67155.0,67199.0,67232.0,67263.0,67297.0,67351.0,67393.0,67428.0,67462.0,67494.0,67529.0,67576.0,67646.0,67678.0,67718.0
5097335,76200.0,76277.0,76333.0,76399.0,76414.0,76438.0,76461.0,76520.0,76534.0,76569.0,76622.0,76657.0,76729.0,76788.0,76833.0,76924.0,76969.0,76996.0,77048.0,77067.0,77147.0,77176.0,77209.0,77243.0,77279.0,77371.0,77437.0,77514.0,77582.0,77664.0,77710.0,77777.0,77855.0,77897.0,78015.0,78189.0,78366.0,78507.0,78638.0,78721.0,78764.0,78851.0,78979.0,79025.0,79070.0,79130.0,79193.0,79241.0,79286.0,79322.0,79366.0,79405.0,79454.0,79480.0,79520.0,79557.0,79596.0,79625.0,79656.0,79676.0,79714.0,79754.0,79788.0,79814.0,79838.0,79865.0,79907.0,79940.0,79967.0,79993.0,80017.0,80043.0,80085.0,80147.0,80180.0,80222.0
5098290,41040.0,41130.0,41196.0,41273.0,41290.0,41319.0,41346.0,41416.0,41430.0,41467.0,41537.0,41575.0,41668.0,41758.0,41821.0,41947.0,42010.0,42043.0,42108.0,42132.0,42232.0,42267.0,42307.0,42348.0,42391.0,42444.0,42482.0,42528.0,42590.0,42664.0,42722.0,42805.0,42898.0,42948.0,43144.0,43316.0,43526.0,43693.0,43848.0,43939.0,43994.0,44105.0,44267.0,44333.0,44397.0,44484.0,44572.0,44637.0,44698.0,44746.0,44805.0,44859.0,44926.0,44962.0,45023.0,45080.0,45140.0,45171.0,45216.0,45244.0,45298.0,45347.0,45389.0,45421.0,45451.0,45484.0,45536.0,45578.0,45610.0,45641.0,45670.0,45700.0,45753.0,45831.0,45862.0,45917.0
5098292,54000.0,54094.0,54163.0,54244.0,54262.0,54292.0,54321.0,54393.0,54411.0,54456.0,54516.0,54554.0,54651.0,54735.0,54799.0,54928.0,54992.0,55037.0,55126.0,55159.0,55295.0,55344.0,55387.0,55431.0,55479.0,55530.0,55567.0,55610.0,55673.0,55748.0,55804.0,55885.0,55978.0,56029.0,56293.0,56465.0,56678.0,56848.0,57005.0,57089.0,57143.0,57252.0,57412.0,57479.0,57544.0,57632.0,57724.0,57802.0,57876.0,57934.0,58005.0,58068.0,58146.0,58187.0,58282.0,58370.0,58462.0,58500.0,58554.0,58588.0,58651.0,58705.0,58751.0,58786.0,58819.0,58855.0,58913.0,58959.0,58996.0,59031.0,59064.0,59100.0,59155.0,59238.0,59272.0,59329.0
5098294,69000.0,69082.0,69141.0,69211.0,69227.0,69253.0,69278.0,69340.0,69355.0,69393.0,69477.0,69525.0,69613.0,69682.0,69745.0,69871.0,69934.0,69970.0,70040.0,70066.0,70174.0,70212.0,70253.0,70295.0,70340.0,70413.0,70465.0,70526.0,70596.0,70679.0,70734.0,70813.0,70897.0,70942.0,71127.0,71271.0,71463.0,71616.0,71758.0,71845.0,71898.0,72004.0,72158.0,72216.0,72272.0,72346.0,72432.0,72493.0,72551.0,72597.0,72653.0,72699.0,72756.0,72787.0,72843.0,72894.0,72948.0,72981.0,73019.0,73042.0,73085.0,73130.0,73169.0,73198.0,73226.0,73256.0,73304.0,73343.0,73374.0,73404.0,73432.0,73461.0,73514.0,73593.0,73629.0,73667.0
5098296,81000.0,81077.0,81133.0,81199.0,81214.0,81238.0,81261.0,81320.0,81334.0,81369.0,81422.0,81457.0,81529.0,81588.0,81633.0,81724.0,81769.0,81796.0,81848.0,81867.0,81947.0,81976.0,82009.0,82043.0,82079.0,82171.0,82237.0,82314.0,82382.0,82464.0,82510.0,82577.0,82655.0,82697.0,82815.0,82989.0,83166.0,83307.0,83438.0,83521.0,83564.0,83651.0,83779.0,83825.0,83870.0,83930.0,83993.0,84041.0,84086.0,84122.0,84166.0,84205.0,84254.0,84280.0,84320.0,84357.0,84396.0,84425.0,84456.0,84476.0,84514.0,84554.0,84588.0,84614.0,84638.0,84665.0,84707.0,84740.0,84767.0,84793.0,84817.0,84843.0,84885.0,84947.0,84980.0,85022.0
5099298,38400.0,38479.0,38537.0,38605.0,38620.0,38645.0,38669.0,38731.0,38748.0,38790.0,38895.0,38945.0,39032.0,39105.0,39162.0,39276.0,39332.0,39364.0,39428.0,39452.0,39550.0,39584.0,39635.0,39687.0,39743.0,39793.0,39829.0,39871.0,39927.0,39994.0,40041.0,40109.0,40177.0,40214.0,40321.0,40480.0,40637.0,40762.0,40877.0,40927.0,40969.0,41054.0,41179.0,41229.0,41277.0,41342.0,41399.0,41448.0,41495.0,41532.0,41577.0,41616.0,41664.0,41690.0,41738.0,41782.0,41829.0,41855.0,41892.0,41921.0,41975.0,42011.0,42042.0,42066.0,42088.0,42112.0,42151.0,42182.0,42216.0,42249.0,42280.0,42314.0,42365.0,42441.0,42465.0,42533.0
5099300,50400.0,50484.0,50545.0,50617.0,50633.0,50660.0,50685.0,50749.0,50763.0,50799.0,50871.0,50915.0,51014.0,51093.0,51146.0,51253.0,51306.0,51349.0,51433.0,51464.0,51593.0,51639.0,51685.0,51732.0,51782.0,51830.0,51865.0,51906.0,51965.0,52036.0,52085.0,52155.0,52293.0,52368.0,52528.0,52693.0,52860.0,52993.0,53117.0,53202.0,53243.0,53326.0,53448.0,53495.0,53540.0,53600.0,53674.0,53733.0,53789.0,53833.0,53886.0,53933.0,53991.0,54022.0,54078.0,54130.0,54184.0,54208.0,54236.0,54256.0,54295.0,54339.0,54376.0,54404.0,54430.0,54459.0,54505.0,54543.0,54577.0,54610.0,54641.0,54674.0,54725.0,54802.0,54827.0,54882.0
5099684,36000.0,36079.0,36137.0,36205.0,36220.0,36245.0,36269.0,36331.0,36348.0,36390.0,36495.0,36545.0,36632.0,36705.0,36762.0,36876.0,36932.0,36964.0,37028.0,37052.0,37150.0,37184.0,37235.0,37287.0,37343.0,37393.0,37429.0,37471.0,37527.0,37594.0,37641.0,37709.0,37777.0,37814.0,37921.0,38080.0,38237.0,38362.0,38477.0,38527.0,38569.0,38654.0,38779.0,38829.0,38877.0,38942.0,38999.0,39048.0,39095.0,39132.0,39177.0,39216.0,39264.0,39290.0,39338.0,39382.0,39429.0,39455.0,39492.0,39521.0,39575.0,39611.0,39642.0,39666.0,39688.0,39712.0,39751.0,39782.0,39816.0,39849.0,39880.0,39914.0,39965.0,40041.0,40065.0,40133.0
5099686,48000.0,48084.0,48145.0,48217.0,48233.0,48260.0,48285.0,48349.0,48363.0,48399.0,48471.0,48515.0,48614.0,48693.0,48746.0,48853.0,48906.0,48949.0,49033.0,49064.0,49193.0,49239.0,49285.0,49332.0,49382.0,49430.0,49465.0,49506.0,49565.0,49636.0,49685.0,49755.0,49893.0,49968.0,50128.0,50293.0,50460.0,50593.0,50717.0,50802.0,50843.0,50926.0,51048.0,51095.0,51140.0,51200.0,51274.0,51333.0,51389.0,51433.0,51486.0,51533.0,51591.0,51622.0,51678.0,51730.0,51784.0,51808.0,51836.0,51856.0,51895.0,51939.0,51976.0,52004.0,52030.0,52059.0,52105.0,52143.0,52177.0,52210.0,52241.0,52274.0,52325.0,52402.0,52427.0,52482.0
5099688,60000.0,60087.0,60150.0,60224.0,60241.0,60269.0,60295.0,60362.0,60372.0,60399.0,60443.0,60482.0,60586.0,60704.0,60763.0,60881.0,60939.0,60979.0,61058.0,61087.0,61208.0,61252.0,61279.0,61307.0,61336.0,61383.0,61417.0,61456.0,61511.0,61576.0,61654.0,61766.0,61867.0,61922.0,62083.0,62271.0,62480.0,62647.0,62802.0,62869.0,62917.0,63013.0,63153.0,63204.0,63253.0,63319.0,63412.0,63472.0,63529.0,63574.0,63629.0,63673.0,63727.0,63756.0,63800.0,63840.0,63882.0,63909.0,63948.0,63969.0,64009.0,64051.0,64087.0,64114.0,64139.0,64167.0,64212.0,64247.0,64279.0,64310.0,64339.0,64369.0,64410.0,64472.0,64507.0,64560.0
5099690,72000.0,72074.0,72128.0,72192.0,72206.0,72230.0,72252.0,72309.0,72324.0,72361.0,72423.0,72462.0,72534.0,72610.0,72658.0,72754.0,72801.0,72831.0,72890.0,72912.0,73003.0,73035.0,73071.0,73108.0,73147.0,73198.0,73235.0,73278.0,73344.0,73423.0,73469.0,73534.0,73635.0,73690.0,73844.0,73974.0,74177.0,74339.0,74490.0,74566.0,74617.0,74719.0,74867.0,74926.0,74984.0,75061.0,75128.0,75182.0,75233.0,75273.0,75323.0,75361.0,75409.0,75435.0,75479.0,75520.0,75563.0,75595.0,75623.0,75645.0,75686.0,75723.0,75755.0,75779.0,75801.0,75826.0,75865.0,75896.0,75927.0,75957.0,75985.0,76014.0,76051.0,76107.0,76133.0,76190.0
5099759,40800.0,40879.0,40937.0,41005.0,41020.0,41045.0,41069.0,41131.0,41148.0,41190.0,41295.0,41345.0,41432.0,41505.0,41562.0,41676.0,41732.0,41764.0,41828.0,41852.0,41950.0,41984.0,42035.0,42087.0,42143.0,42193.0,42229.0,42271.0,42327.0,42394.0,42441.0,42509.0,42577.0,42614.0,42721.0,42880.0,43037.0,43162.0,43277.0,43327.0,43369.0,43454.0,43579.0,43629.0,43677.0,43742.0,43799.0,43848.0,43895.0,43932.0,43977.0,44016.0,44064.0,44090.0,44138.0,44182.0,44229.0,44255.0,44292.0,44321.0,44375.0,44411.0,44442.0,44466.0,44488.0,44512.0,44551.0,44582.0,44616.0,44649.0,44680.0,44714.0,44765.0,44841.0,44865.0,44933.0
5099763,64800.0,64885.0,64947.0,65020.0,65036.0,65063.0,65089.0,65154.0,65171.0,65214.0,65277.0,65325.0,65395.0,65485.0,65542.0,65657.0,65714.0,65753.0,65829.0,65857.0,65974.0,66016.0,66052.0,66089.0,66129.0,66180.0,66217.0,66260.0,66312.0,66373.0,66443.0,66544.0,66652.0,66710.0,67041.0,67286.0,67519.0,67705.0,67878.0,67990.0,68046.0,68158.0,68321.0,68375.0,68427.0,68496.0,68568.0,68626.0,68681.0,68724.0,68777.0,68828.0,68891.0,68924.0,68988.0,69047.0,69109.0,69139.0,69175.0,69195.0,69233.0,69279.0,69319.0,69349.0,69377.0,69408.0,69457.0,69496.0,69524.0,69551.0,69577.0,69604.0,69659.0,69741.0,69766.0,69797.0
5099765,76800.0,76872.0,76924.0,76985.0,76999.0,77022.0,77044.0,77099.0,77112.0,77146.0,77209.0,77247.0,77315.0,77374.0,77418.0,77507.0,77551.0,77580.0,77638.0,77659.0,77748.0,77780.0,77815.0,77851.0,77890.0,77928.0,77955.0,77987.0,78040.0,78103.0,78144.0,78203.0,78286.0,78331.0,78423.0,78536.0,78733.0,78890.0,79036.0,79108.0,79156.0,79252.0,79391.0,79438.0,79484.0,79546.0,79601.0,79649.0,79694.0,79729.0,79772.0,79812.0,79862.0,79889.0,79927.0,79962.0,80000.0,80029.0,80060.0,80079.0,80115.0,80149.0,80178.0,80200.0,80221.0,80244.0,80280.0,80308.0,80334.0,80359.0,80383.0,80409.0,80453.0,80519.0,80551.0,80590.0
5099780,35280.0,35371.0,35437.0,35515.0,35532.0,35561.0,35589.0,35661.0,35678.0,35722.0,35786.0,35824.0,35920.0,35994.0,36054.0,36174.0,36233.0,36270.0,36342.0,36369.0,36479.0,36517.0,36566.0,36616.0,36668.0,36727.0,36769.0,36819.0,36885.0,36963.0,37030.0,37126.0,37260.0,37333.0,37546.0,37712.0,37911.0,38070.0,38217.0,38300.0,38353.0,38459.0,38613.0,38674.0,38733.0,38813.0,38891.0,38949.0,39004.0,39047.0,39100.0,39149.0,39211.0,39244.0,39297.0,39346.0,39397.0,39424.0,39466.0,39492.0,39542.0,39583.0,39618.0,39644.0,39669.0,39696.0,39739.0,39773.0,39802.0,39830.0,39856.0,39884.0,39951.0,40050.0,40079.0,40126.0
5099782,48960.0,49050.0,49116.0,49193.0,49210.0,49239.0,49266.0,49336.0,49350.0,49387.0,49457.0,49495.0,49588.0,49678.0,49741.0,49867.0,49930.0,49963.0,50028.0,50052.0,50152.0,50187.0,50227.0,50268.0,50311.0,50364.0,50402.0,50448.0,50510.0,50584.0,50642.0,50725.0,50818.0,50868.0,51064.0,51236.0,51446.0,51613.0,51768.0,51859.0,51914.0,52025.0,52187.0,52253.0,52317.0,52404.0,52492.0,52557.0,52618.0,52666.0,52725.0,52779.0,52846.0,52882.0,52943.0,53000.0,53060.0,53091.0,53136.0,53164.0,53218.0,53267.0,53309.0,53341.0,53371.0,53404.0,53456.0,53498.0,53530.0,53561.0,53590.0,53620.0,53673.0,53751.0,53782.0,53837.0
5099784,63000.0,63094.0,63163.0,63244.0,63262.0,63292.0,63321.0,63394.0,63411.0,63453.0,63527.0,63575.0,63672.0,63744.0,63814.0,63955.0,64025.0,64077.0,64178.0,64215.0,64370.0,64426.0,64472.0,64519.0,64568.0,64621.0,64659.0,64704.0,64764.0,64835.0,64902.0,64997.0,65097.0,65151.0,65278.0,65432.0,65674.0,65867.0,66045.0,66149.0,66213.0,66341.0,66527.0,66607.0,66684.0,66787.0,66904.0,66977.0,67046.0,67101.0,67167.0,67223.0,67293.0,67330.0,67403.0,67470.0,67540.0,67576.0,67620.0,67649.0,67704.0,67755.0,67799.0,67832.0,67863.0,67897.0,67951.0,67993.0,68028.0,68062.0,68094.0,68129.0,68176.0,68246.0,68278.0,68318.0
5101447,44640.0,44730.0,44796.0,44873.0,44890.0,44919.0,44946.0,45016.0,45030.0,45067.0,45137.0,45175.0,45268.0,45358.0,45421.0,45547.0,45610.0,45643.0,45708.0,45732.0,45832.0,45867.0,45907.0,45948.0,45991.0,46044.0,46082.0,46128.0,46190.0,46264.0,46322.0,46405.0,46498.0,46548.0,46744.0,46916.0,47126.0,47293.0,47448.0,47539.0,47594.0,47705.0,47867.0,47933.0,47997.0,48084.0,48172.0,48237.0,48298.0,48346.0,48405.0,48459.0,48526.0,48562.0,48623.0,48680.0,48740.0,48771.0,48816.0,48844.0,48898.0,48947.0,48989.0,49021.0,49051.0,49084.0,49136.0,49178.0,49210.0,49241.0,49270.0,49300.0,49353.0,49431.0,49462.0,49517.0
5101449,57600.0,57703.0,57778.0,57866.0,57886.0,57919.0,57950.0,58029.0,58047.0,58095.0,58166.0,58211.0,58300.0,58413.0,58485.0,58629.0,58701.0,58757.0,58868.0,58909.0,59079.0,59139.0,59188.0,59238.0,59291.0,59341.0,59377.0,59419.0,59482.0,59557.0,59620.0,59709.0,59820.0,59881.0,60089.0,60262.0,60513.0,60713.0,60898.0,60984.0,61044.0,61165.0,61342.0,61440.0,61535.0,61661.0,61773.0,61854.0,61930.0,61990.0,62063.0,62119.0,62189.0,62227.0,62302.0,62371.0,62443.0,62481.0,62537.0,62565.0,62618.0,62669.0,62712.0,62745.0,62776.0,62810.0,62864.0,62906.0,62938.0,62969.0,62998.0,63028.0,63080.0,63158.0,63190.0,63238.0
5101451,72600.0,72677.0,72733.0,72799.0,72814.0,72838.0,72861.0,72920.0,72934.0,72969.0,73022.0,73057.0,73129.0,73188.0,73233.0,73324.0,73369.0,73396.0,73448.0,73467.0,73547.0,73576.0,73609.0,73643.0,73679.0,73771.0,73837.0,73914.0,73982.0,74064.0,74110.0,74177.0,74255.0,74297.0,74415.0,74589.0,74766.0,74907.0,75038.0,75121.0,75164.0,75251.0,75379.0,75425.0,75470.0,75530.0,75593.0,75641.0,75686.0,75722.0,75766.0,75805.0,75854.0,75880.0,75920.0,75957.0,75996.0,76025.0,76056.0,76076.0,76114.0,76154.0,76188.0,76214.0,76238.0,76265.0,76307.0,76340.0,76367.0,76393.0,76417.0,76443.0,76485.0,76547.0,76580.0,76622.0
5102812,33600.0,33690.0,33756.0,33833.0,33850.0,33879.0,33906.0,33976.0,33992.0,34033.0,34100.0,34136.0,34238.0,34305.0,34368.0,34494.0,34556.0,34597.0,34678.0,34708.0,34832.0,34876.0,34922.0,34969.0,35018.0,35076.0,35118.0,35167.0,35236.0,35319.0,35382.0,35471.0,35576.0,35633.0,35771.0,35962.0,36213.0,36413.0,36599.0,36675.0,36728.0,36834.0,36988.0,37039.0,37088.0,37153.0,37244.0,37298.0,37349.0,37389.0,37438.0,37480.0,37532.0,37559.0,37615.0,37667.0,37722.0,37749.0,37787.0,37812.0,37858.0,37895.0,37927.0,37951.0,37974.0,37999.0,38039.0,38071.0,38101.0,38130.0,38158.0,38188.0,38279.0,38414.0,38443.0,38483.0
5102814,47520.0,47610.0,47676.0,47753.0,47770.0,47799.0,47826.0,47896.0,47910.0,47947.0,48017.0,48055.0,48148.0,48238.0,48301.0,48427.0,48490.0,48523.0,48588.0,48612.0,48712.0,48747.0,48787.0,48828.0,48871.0,48924.0,48962.0,49008.0,49070.0,49144.0,49202.0,49285.0,49378.0,49428.0,49624.0,49796.0,50006.0,50173.0,50328.0,50419.0,50474.0,50585.0,50747.0,50813.0,50877.0,50964.0,51052.0,51117.0,51178.0,51226.0,51285.0,51339.0,51406.0,51442.0,51503.0,51560.0,51620.0,51651.0,51696.0,51724.0,51778.0,51827.0,51869.0,51901.0,51931.0,51964.0,52016.0,52058.0,52090.0,52121.0,52150.0,52180.0,52233.0,52311.0,52342.0,52397.0
5102816,61200.0,61303.0,61378.0,61466.0,61486.0,61519.0,61550.0,61628.0,61649.0,61703.0,61784.0,61834.0,61947.0,62036.0,62112.0,62263.0,62338.0,62388.0,62487.0,62523.0,62674.0,62728.0,62770.0,62813.0,62858.0,62914.0,62954.0,63002.0,63059.0,63128.0,63181.0,63258.0,63373.0,63435.0,63568.0,63744.0,64002.0,64208.0,64399.0,64491.0,64555.0,64682.0,64868.0,64973.0,65075.0,65210.0,65342.0,65429.0,65511.0,65576.0,65655.0,65712.0,65783.0,65821.0,65904.0,65981.0,66062.0,66103.0,66155.0,66186.0,66244.0,66297.0,66342.0,66376.0,66408.0,66443.0,66499.0,66545.0,66581.0,66616.0,66649.0,66684.0,66737.0,66817.0,66852.0,66923.0
5102818,75000.0,75077.0,75133.0,75199.0,75214.0,75238.0,75261.0,75320.0,75334.0,75369.0,75422.0,75457.0,75529.0,75588.0,75633.0,75724.0,75769.0,75796.0,75848.0,75867.0,75947.0,75976.0,76009.0,76043.0,76079.0,76171.0,76237.0,76314.0,76382.0,76464.0,76510.0,76577.0,76655.0,76697.0,76815.0,76989.0,77166.0,77307.0,77438.0,77521.0,77564.0,77651.0,77779.0,77825.0,77870.0,77930.0,77993.0,78041.0,78086.0,78122.0,78166.0,78205.0,78254.0,78280.0,78320.0,78357.0,78396.0,78425.0,78456.0,78476.0,78514.0,78554.0,78588.0,78614.0,78638.0,78665.0,78707.0,78740.0,78767.0,78793.0,78817.0,78843.0,78885.0,78947.0,78980.0,79022.0
5103440,39600.0,39691.0,39757.0,39835.0,39852.0,39881.0,39909.0,39981.0,39998.0,40042.0,40106.0,40144.0,40240.0,40314.0,40374.0,40494.0,40553.0,40590.0,40662.0,40689.0,40799.0,40837.0,40886.0,40936.0,40988.0,41047.0,41089.0,41139.0,41205.0,41283.0,41350.0,41446.0,41580.0,41653.0,41866.0,42032.0,42231.0,42390.0,42537.0,42620.0,42673.0,42779.0,42933.0,42994.0,43053.0,43133.0,43211.0,43269.0,43324.0,43367.0,43420.0,43469.0,43531.0,43564.0,43617.0,43666.0,43717.0,43744.0,43786.0,43812.0,43862.0,43903.0,43938.0,43964.0,43989.0,44016.0,44059.0,44093.0,44122.0,44150.0,44176.0,44204.0,44271.0,44370.0,44399.0,44446.0
5103444,66600.0,66682.0,66741.0,66811.0,66827.0,66853.0,66878.0,66940.0,66955.0,66993.0,67077.0,67125.0,67213.0,67282.0,67345.0,67471.0,67534.0,67570.0,67640.0,67666.0,67774.0,67812.0,67853.0,67895.0,67940.0,68013.0,68065.0,68126.0,68196.0,68279.0,68334.0,68413.0,68497.0,68542.0,68727.0,68871.0,69063.0,69216.0,69358.0,69445.0,69498.0,69604.0,69758.0,69816.0,69872.0,69946.0,70032.0,70093.0,70151.0,70197.0,70253.0,70299.0,70356.0,70387.0,70443.0,70494.0,70548.0,70581.0,70619.0,70642.0,70685.0,70730.0,70769.0,70798.0,70826.0,70856.0,70904.0,70943.0,70974.0,71004.0,71032.0,71061.0,71114.0,71193.0,71229.0,71267.0
5103446,79800.0,79877.0,79933.0,79999.0,80014.0,80038.0,80061.0,80120.0,80134.0,80169.0,80222.0,80257.0,80329.0,80388.0,80433.0,80524.0,80569.0,80596.0,80648.0,80667.0,80747.0,80776.0,80809.0,80843.0,80879.0,80971.0,81037.0,81114.0,81182.0,81264.0,81310.0,81377.0,81455.0,81497.0,81615.0,81789.0,81966.0,82107.0,82238.0,82321.0,82364.0,82451.0,82579.0,82625.0,82670.0,82730.0,82793.0,82841.0,82886.0,82922.0,82966.0,83005.0,83054.0,83080.0,83120.0,83157.0,83196.0,83225.0,83256.0,83276.0,83314.0,83354.0,83388.0,83414.0,83438.0,83465.0,83507.0,83540.0,83567.0,83593.0,83617.0,83643.0,83685.0,83747.0,83780.0,83822.0
5103461,42480.0,42570.0,42636.0,42713.0,42730.0,42759.0,42786.0,42856.0,42870.0,42907.0,42977.0,43015.0,43108.0,43198.0,43261.0,43387.0,43450.0,43483.0,43548.0,43572.0,43672.0,43707.0,43747.0,43788.0,43831.0,43884.0,43922.0,43968.0,44030.0,44104.0,44162.0,44245.0,44338.0,44388.0,44584.0,44756.0,44966.0,45133.0,45288.0,45379.0,45434.0,45545.0,45707.0,45773.0,45837.0,45924.0,46012.0,46077.0,46138.0,46186.0,46245.0,46299.0,46366.0,46402.0,46463.0,46520.0,46580.0,46611.0,46656.0,46684.0,46738.0,46787.0,46829.0,46861.0,46891.0,46924.0,46976.0,47018.0,47050.0,47081.0,47110.0,47140.0,47193.0,47271.0,47302.0,47357.0
5103463,55800.0,55903.0,55978.0,56066.0,56086.0,56119.0,56150.0,56229.0,56247.0,56295.0,56366.0,56411.0,56500.0,56613.0,56685.0,56829.0,56901.0,56957.0,57068.0,57109.0,57279.0,57339.0,57388.0,57438.0,57491.0,57541.0,57577.0,57619.0,57682.0,57757.0,57820.0,57909.0,58020.0,58081.0,58289.0,58462.0,58713.0,58913.0,59098.0,59184.0,59244.0,59365.0,59542.0,59640.0,59735.0,59861.0,59973.0,60054.0,60130.0,60190.0,60263.0,60319.0,60389.0,60427.0,60502.0,60571.0,60643.0,60681.0,60737.0,60765.0,60818.0,60869.0,60912.0,60945.0,60976.0,61010.0,61064.0,61106.0,61138.0,61169.0,61198.0,61228.0,61280.0,61358.0,61390.0,61438.0
5103465,71400.0,71482.0,71541.0,71611.0,71627.0,71653.0,71678.0,71740.0,71755.0,71793.0,71877.0,71925.0,72013.0,72082.0,72145.0,72271.0,72334.0,72370.0,72440.0,72466.0,72574.0,72612.0,72653.0,72695.0,72740.0,72813.0,72865.0,72926.0,72996.0,73079.0,73134.0,73213.0,73297.0,73342.0,73527.0,73671.0,73863.0,74016.0,74158.0,74245.0,74298.0,74404.0,74558.0,74616.0,74672.0,74746.0,74832.0,74893.0,74951.0,74997.0,75053.0,75099.0,75156.0,75187.0,75243.0,75294.0,75348.0,75381.0,75419.0,75442.0,75485.0,75530.0,75569.0,75598.0,75626.0,75656.0,75704.0,75743.0,75774.0,75804.0,75832.0,75861.0,75914.0,75993.0,76029.0,76067.0
5103562,40320.0,40411.0,40477.0,40555.0,40572.0,40601.0,40629.0,40701.0,40718.0,40762.0,40826.0,40864.0,40960.0,41034.0,41094.0,41214.0,41273.0,41310.0,41382.0,41409.0,41519.0,41557.0,41606.0,41656.0,41708.0,41767.0,41809.0,41859.0,41925.0,42003.0,42070.0,42166.0,42300.0,42373.0,42586.0,42752.0,42951.0,43110.0,43257.0,43340.0,43393.0,43499.0,43653.0,43714.0,43773.0,43853.0,43931.0,43989.0,44044.0,44087.0,44140.0,44189.0,44251.0,44284.0,44337.0,44386.0,44437.0,44464.0,44506.0,44532.0,44582.0,44623.0,44658.0,44684.0,44709.0,44736.0,44779.0,44813.0,44842.0,44870.0,44896.0,44924.0,44991.0,45090.0,45119.0,45166.0
5103564,53280.0,53374.0,53443.0,53524.0,53542.0,53572.0,53601.0,53673.0,53691.0,53736.0,53796.0,53834.0,53931.0,54015.0,54079.0,54208.0,54272.0,54317.0,54406.0,54439.0,54575.0,54624.0,54667.0,54711.0,54759.0,54810.0,54847.0,54890.0,54953.0,55028.0,55084.0,55165.0,55258.0,55309.0,55573.0,55745.0,55958.0,56128.0,56285.0,56369.0,56423.0,56532.0,56692.0,56759.0,56824.0,56912.0,57004.0,57082.0,57156.0,57214.0,57285.0,57348.0,57426.0,57467.0,57562.0,57650.0,57742.0,57780.0,57834.0,57868.0,57931.0,57985.0,58031.0,58066.0,58099.0,58135.0,58193.0,58239.0,58276.0,58311.0,58344.0,58380.0,58435.0,58518.0,58552.0,58609.0
5103566,67800.0,67882.0,67941.0,68011.0,68027.0,68053.0,68078.0,68140.0,68155.0,68193.0,68277.0,68325.0,68413.0,68482.0,68545.0,68671.0,68734.0,68770.0,68840.0,68866.0,68974.0,69012.0,69053.0,69095.0,69140.0,69213.0,69265.0,69326.0,69396.0,69479.0,69534.0,69613.0,69697.0,69742.0,69927.0,70071.0,70263.0,70416.0,70558.0,70645.0,70698.0,70804.0,70958.0,71016.0,71072.0,71146.0,71232.0,71293.0,71351.0,71397.0,71453.0,71499.0,71556.0,71587.0,71643.0,71694.0,71748.0,71781.0,71819.0,71842.0,71885.0,71930.0,71969.0,71998.0,72026.0,72056.0,72104.0,72143.0,72174.0,72204.0,72232.0,72261.0,72314.0,72393.0,72429.0,72467.0
