tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P
5005987,50400.0,50440.0,50506.0,50524.0,50619.0,50666.0,50714.0,50742.0,50795.0,50864.0,50937.0,50962.0,51027.0,51077.0,51135.0,51165.0,51197.0,51237.0,51276.0,51311.0,51356.0,51401.0,51456.0,51493.0,51507.0,51573.0,51999.0,52050.0,52108.0,52162.0,52186.0,52228.0,52256.0,52300.0,52343.0,52372.0,52408.0,52463.0,52581.0,52608.0,52658.0,52720.0,52820.0,52860.0,52938.0,53027.0,53167.0,53262.0,53457.0,53501.0,53619.0,53755.0,53860.0,53978.0,54038.0,54110.0,54166.0,54221.0,54290.0,54326.0,54367.0,54415.0,54479.0,54538.0,54576.0,54648.0,54702.0,54729.0,54752.0,54806.0,55000.0
5006274,41700.0,41741.0,41810.0,41829.0,41928.0,41977.0,42027.0,42056.0,42111.0,42182.0,42259.0,42285.0,42353.0,42405.0,42464.0,42495.0,42528.0,42569.0,42609.0,42645.0,42692.0,42738.0,42795.0,42832.0,42847.0,42918.0,43377.0,43432.0,43495.0,43578.0,43603.0,43647.0,43675.0,43718.0,43754.0,43779.0,43824.0,43892.0,43996.0,44028.0,44077.0,44138.0,44240.0,44284.0,44368.0,44465.0,44583.0,44664.0,44829.0,44866.0,44965.0,45079.0,45172.0,45276.0,45331.0,45397.0,45438.0,45478.0,45528.0,45557.0,45591.0,45630.0,45691.0,45747.0,45772.0,45839.0,45888.0,45911.0,45930.0,45964.0,46207.0
5006276,54300.0,54340.0,54407.0,54425.0,54522.0,54570.0,54619.0,54648.0,54702.0,54772.0,54847.0,54873.0,54939.0,54990.0,55049.0,55080.0,55113.0,55153.0,55193.0,55229.0,55275.0,55321.0,55377.0,55414.0,55433.0,55522.0,56101.0,56171.0,56234.0,56306.0,56325.0,56359.0,56393.0,56444.0,56480.0,56505.0,56538.0,56587.0,56679.0,56714.0,56761.0,56820.0,56907.0,56950.0,57033.0,57129.0,57319.0,57448.0,57712.0,57772.0,57882.0,58009.0,58121.0,58245.0,58311.0,58391.0,58440.0,58489.0,58550.0,58585.0,58625.0,58672.0,58732.0,58786.0,58821.0,58881.0,58925.0,58952.0,58975.0,59023.0,59251.0
5006278,66900.0,66935.0,66994.0,67010.0,67094.0,67136.0,67179.0,67204.0,67251.0,67312.0,67377.0,67399.0,67456.0,67510.0,67571.0,67603.0,67637.0,67679.0,67721.0,67759.0,67807.0,67855.0,67913.0,67950.0,67966.0,68039.0,68513.0,68570.0,68634.0,68691.0,68706.0,68734.0,68762.0,68806.0,68841.0,68865.0,68896.0,68944.0,69032.0,69063.0,69095.0,69134.0,69214.0,69252.0,69325.0,69410.0,69588.0,69710.0,69958.0,70015.0,70155.0,70316.0,70409.0,70513.0,70564.0,70626.0,70671.0,70715.0,70770.0,70800.0,70834.0,70873.0,70939.0,71000.0,71035.0,71093.0,71136.0,71160.0,71180.0,71226.0,71352.0
5006280,78000.0,78036.0,78095.0,78111.0,78196.0,78239.0,78282.0,78307.0,78355.0,78417.0,78483.0,78506.0,78563.0,78601.0,78644.0,78667.0,78691.0,78721.0,78750.0,78777.0,78811.0,78845.0,78886.0,78912.0,78923.0,78974.0,79307.0,79347.0,79403.0,79455.0,79470.0,79496.0,79516.0,79547.0,79575.0,79595.0,79616.0,79648.0,79726.0,79751.0,79790.0,79838.0,79915.0,79948.0,80011.0,80083.0,80177.0,80241.0,80372.0,80402.0,80515.0,80645.0,80744.0,80854.0,80900.0,80955.0,80983.0,81010.0,81044.0,81067.0,81094.0,81125.0,81170.0,81211.0,81232.0,81278.0,81312.0,81334.0,81353.0,81404.0,81535.0
5006288,39900.0,39941.0,40010.0,40029.0,40128.0,40177.0,40227.0,40256.0,40311.0,40382.0,40459.0,40485.0,40553.0,40605.0,40664.0,40695.0,40728.0,40769.0,40809.0,40845.0,40892.0,40938.0,40995.0,41032.0,41047.0,41118.0,41577.0,41632.0,41695.0,41778.0,41803.0,41847.0,41875.0,41918.0,41954.0,41979.0,42024.0,42092.0,42196.0,42228.0,42277.0,42338.0,42440.0,42484.0,42568.0,42665.0,42783.0,42864.0,43029.0,43066.0,43165.0,43279.0,43372.0,43476.0,43531.0,43597.0,43638.0,43678.0,43728.0,43757.0,43791.0,43830.0,43891.0,43947.0,43972.0,44039.0,44088.0,44111.0,44130.0,44164.0,44407.0
5006290,52500.0,52542.0,52613.0,52632.0,52734.0,52785.0,52837.0,52867.0,52924.0,52997.0,53076.0,53103.0,53170.0,53224.0,53286.0,53318.0,53353.0,53395.0,53437.0,53475.0,53524.0,53572.0,53631.0,53669.0,53686.0,53767.0,54296.0,54361.0,54419.0,54475.0,54497.0,54535.0,54565.0,54612.0,54651.0,54677.0,54718.0,54780.0,54891.0,54923.0,54979.0,55048.0,55145.0,55187.0,55267.0,55359.0,55508.0,55609.0,55816.0,55863.0,56003.0,56165.0,56264.0,56375.0,56432.0,56500.0,56536.0,56571.0,56615.0,56649.0,56688.0,56732.0,56793.0,56848.0,56891.0,56960.0,57012.0,57041.0,57066.0,57114.0,57322.0
5006292,65100.0,65135.0,65194.0,65210.0,65294.0,65336.0,65379.0,65404.0,65451.0,65512.0,65577.0,65599.0,65656.0,65710.0,65771.0,65803.0,65837.0,65879.0,65921.0,65959.0,66007.0,66055.0,66113.0,66150.0,66166.0,66239.0,66713.0,66770.0,66834.0,66891.0,66906.0,66934.0,66962.0,67006.0,67041.0,67065.0,67096.0,67144.0,67232.0,67263.0,67295.0,67334.0,67414.0,67452.0,67525.0,67610.0,67788.0,67910.0,68158.0,68215.0,68355.0,68516.0,68609.0,68713.0,68764.0,68826.0,68871.0,68915.0,68970.0,69000.0,69034.0,69073.0,69139.0,69200.0,69235.0,69293.0,69336.0,69360.0,69380.0,69426.0,69552.0
5006294,77100.0,77136.0,77195.0,77211.0,77296.0,77339.0,77382.0,77407.0,77455.0,77517.0,77583.0,77606.0,77663.0,77701.0,77744.0,77767.0,77791.0,77821.0,77850.0,77877.0,77911.0,77945.0,77986.0,78012.0,78023.0,78074.0,78407.0,78447.0,78503.0,78555.0,78570.0,78596.0,78616.0,78647.0,78675.0,78695.0,78716.0,78748.0,78826.0,78851.0,78890.0,78938.0,79015.0,79048.0,79111.0,79183.0,79277.0,79341.0,79472.0,79502.0,79615.0,79745.0,79844.0,79954.0,80000.0,80055.0,80083.0,80110.0,80144.0,80167.0,80194.0,80225.0,80270.0,80311.0,80332.0,80378.0,80412.0,80434.0,80453.0,80504.0,80635.0
5006462,30900.0,30938.0,31001.0,31018.0,31109.0,31155.0,31201.0,31228.0,31279.0,31345.0,31416.0,31440.0,31502.0,31544.0,31592.0,31617.0,31644.0,31677.0,31709.0,31738.0,31775.0,31812.0,31857.0,31886.0,31899.0,31960.0,32354.0,32401.0,32465.0,32518.0,32537.0,32570.0,32591.0,32623.0,32657.0,32680.0,32712.0,32761.0,32838.0,32886.0,32928.0,32980.0,33047.0,33087.0,33163.0,33251.0,33348.0,33414.0,33549.0,33581.0,33680.0,33794.0,33879.0,33973.0,34027.0,34093.0,34131.0,34169.0,34217.0,34236.0,34258.0,34284.0,34345.0,34400.0,34425.0,34469.0,34502.0,34529.0,34552.0,34599.0,34793.0
5007134,31200.0,31247.0,31326.0,31348.0,31461.0,31518.0,31576.0,31610.0,31673.0,31755.0,31842.0,31872.0,31946.0,32014.0,32092.0,32132.0,32176.0,32229.0,32282.0,32330.0,32391.0,32452.0,32526.0,32573.0,32587.0,32654.0,33090.0,33143.0,33220.0,33289.0,33314.0,33359.0,33393.0,33445.0,33501.0,33540.0,33586.0,33656.0,33763.0,33801.0,33862.0,33939.0,34093.0,34164.0,34301.0,34458.0,34725.0,34907.0,35278.0,35362.0,35537.0,35740.0,35846.0,35964.0,36039.0,36129.0,36188.0,36247.0,36321.0,36358.0,36400.0,36449.0,36503.0,36553.0,36590.0,36654.0,36701.0,36729.0,36754.0,36814.0,36998.0
5007153,27000.0,27041.0,27109.0,27128.0,27226.0,27275.0,27325.0,27354.0,27409.0,27480.0,27556.0,27582.0,27648.0,27695.0,27749.0,27777.0,27807.0,27844.0,27881.0,27914.0,27957.0,27999.0,28051.0,28086.0,28100.0,28164.0,28583.0,28634.0,28716.0,28785.0,28814.0,28867.0,28905.0,28964.0,29017.0,29053.0,29100.0,29171.0,29280.0,29318.0,29398.0,29499.0,29711.0,29779.0,29910.0,30060.0,30316.0,30491.0,30848.0,30929.0,31108.0,31314.0,31437.0,31575.0,31647.0,31734.0,31794.0,31854.0,31929.0,31965.0,32006.0,32054.0,32112.0,32164.0,32195.0,32262.0,32312.0,32342.0,32368.0,32438.0,32637.0
5007157,51600.0,51640.0,51706.0,51724.0,51819.0,51866.0,51914.0,51942.0,51995.0,52064.0,52137.0,52162.0,52227.0,52277.0,52335.0,52365.0,52397.0,52437.0,52476.0,52511.0,52556.0,52601.0,52656.0,52693.0,52707.0,52773.0,53199.0,53250.0,53308.0,53362.0,53386.0,53428.0,53456.0,53500.0,53543.0,53572.0,53608.0,53663.0,53781.0,53808.0,53858.0,53920.0,54020.0,54060.0,54138.0,54227.0,54367.0,54462.0,54657.0,54701.0,54819.0,54955.0,55060.0,55178.0,55238.0,55310.0,55366.0,55421.0,55490.0,55526.0,55567.0,55615.0,55679.0,55738.0,55776.0,55848.0,55902.0,55929.0,55952.0,56006.0,56200.0
5007159,64800.0,64838.0,64902.0,64919.0,65011.0,65057.0,65104.0,65131.0,65182.0,65248.0,65319.0,65343.0,65405.0,65457.0,65516.0,65547.0,65580.0,65621.0,65661.0,65697.0,65743.0,65789.0,65845.0,65881.0,65895.0,65960.0,66385.0,66437.0,66502.0,66568.0,66589.0,66627.0,66653.0,66692.0,66726.0,66749.0,66781.0,66829.0,66929.0,66954.0,66993.0,67042.0,67154.0,67190.0,67259.0,67338.0,67485.0,67585.0,67789.0,67835.0,67974.0,68134.0,68239.0,68355.0,68413.0,68483.0,68534.0,68584.0,68646.0,68710.0,68783.0,68867.0,68938.0,69002.0,69039.0,69107.0,69157.0,69185.0,69210.0,69285.0,69511.0
5007161,76800.0,76832.0,76885.0,76900.0,76977.0,77015.0,77054.0,77077.0,77120.0,77175.0,77234.0,77254.0,77306.0,77343.0,77386.0,77408.0,77432.0,77461.0,77490.0,77516.0,77549.0,77582.0,77622.0,77649.0,77660.0,77712.0,78052.0,78094.0,78146.0,78189.0,78204.0,78232.0,78253.0,78285.0,78311.0,78329.0,78355.0,78395.0,78467.0,78488.0,78517.0,78553.0,78623.0,78653.0,78711.0,78778.0,78864.0,78922.0,79041.0,79068.0,79162.0,79271.0,79344.0,79426.0,79469.0,79520.0,79548.0,79576.0,79611.0,79635.0,79662.0,79693.0,79740.0,79782.0,79808.0,79853.0,79887.0,79908.0,79927.0,79968.0,80112.0
5007872,31800.0,31838.0,31901.0,31918.0,32009.0,32055.0,32101.0,32128.0,32179.0,32245.0,32316.0,32340.0,32402.0,32444.0,32492.0,32517.0,32544.0,32577.0,32609.0,32638.0,32675.0,32712.0,32757.0,32786.0,32799.0,32860.0,33254.0,33301.0,33365.0,33418.0,33437.0,33470.0,33491.0,33523.0,33557.0,33580.0,33612.0,33661.0,33738.0,33786.0,33828.0,33880.0,33947.0,33987.0,34063.0,34151.0,34248.0,34314.0,34449.0,34481.0,34580.0,34694.0,34779.0,34873.0,34927.0,34993.0,35031.0,35069.0,35117.0,35136.0,35158.0,35184.0,35245.0,35300.0,35325.0,35369.0,35402.0,35429.0,35452.0,35499.0,35693.0
5007874,42600.0,42641.0,42710.0,42729.0,42828.0,42877.0,42927.0,42956.0,43011.0,43082.0,43159.0,43185.0,43253.0,43305.0,43364.0,43395.0,43428.0,43469.0,43509.0,43545.0,43592.0,43638.0,43695.0,43732.0,43747.0,43818.0,44277.0,44332.0,44395.0,44478.0,44503.0,44547.0,44575.0,44618.0,44654.0,44679.0,44724.0,44792.0,44896.0,44928.0,44977.0,45038.0,45140.0,45184.0,45268.0,45365.0,45483.0,45564.0,45729.0,45766.0,45865.0,45979.0,46072.0,46176.0,46231.0,46297.0,46338.0,46378.0,46428.0,46457.0,46491.0,46530.0,46591.0,46647.0,46672.0,46739.0,46788.0,46811.0,46830.0,46864.0,47107.0
5007876,55200.0,55240.0,55307.0,55325.0,55422.0,55470.0,55519.0,55548.0,55602.0,55672.0,55747.0,55773.0,55839.0,55890.0,55949.0,55980.0,56013.0,56053.0,56093.0,56129.0,56175.0,56221.0,56277.0,56314.0,56333.0,56422.0,57001.0,57071.0,57134.0,57206.0,57225.0,57259.0,57293.0,57344.0,57380.0,57405.0,57438.0,57487.0,57579.0,57614.0,57661.0,57720.0,57807.0,57850.0,57933.0,58029.0,58219.0,58348.0,58612.0,58672.0,58782.0,58909.0,59021.0,59145.0,59211.0,59291.0,59340.0,59389.0,59450.0,59485.0,59525.0,59572.0,59632.0,59686.0,59721.0,59781.0,59825.0,59852.0,59875.0,59923.0,60151.0
5007878,67800.0,67835.0,67894.0,67910.0,67994.0,68036.0,68079.0,68104.0,68151.0,68212.0,68277.0,68299.0,68356.0,68410.0,68471.0,68503.0,68537.0,68579.0,68621.0,68659.0,68707.0,68755.0,68813.0,68850.0,68866.0,68939.0,69413.0,69470.0,69534.0,69591.0,69606.0,69634.0,69662.0,69706.0,69741.0,69765.0,69796.0,69844.0,69932.0,69963.0,69995.0,70034.0,70114.0,70152.0,70225.0,70310.0,70488.0,70610.0,70858.0,70915.0,71055.0,71216.0,71309.0,71413.0,71464.0,71526.0,71571.0,71615.0,71670.0,71700.0,71734.0,71773.0,71839.0,71900.0,71935.0,71993.0,72036.0,72060.0,72080.0,72126.0,72252.0
5007880,78900.0,78936.0,78995.0,79011.0,79096.0,79139.0,79182.0,79207.0,79255.0,79317.0,79383.0,79406.0,79463.0,79501.0,79544.0,79567.0,79591.0,79621.0,79650.0,79677.0,79711.0,79745.0,79786.0,79812.0,79823.0,79874.0,80207.0,80247.0,80303.0,80355.0,80370.0,80396.0,80416.0,80447.0,80475.0,80495.0,80516.0,80548.0,80626.0,80651.0,80690.0,80738.0,80815.0,80848.0,80911.0,80983.0,81077.0,81141.0,81272.0,81302.0,81415.0,81545.0,81644.0,81754.0,81800.0,81855.0,81883.0,81910.0,81944.0,81967.0,81994.0,82025.0,82070.0,82111.0,82132.0,82178.0,82212.0,82234.0,82253.0,82304.0,82435.0
5007943,21000.0,21040.0,21107.0,21125.0,21222.0,21270.0,21319.0,21348.0,21402.0,21472.0,21547.0,21573.0,21639.0,21687.0,21742.0,21771.0,21802.0,21840.0,21877.0,21911.0,21954.0,21997.0,22049.0,22083.0,22095.0,22153.0,22532.0,22578.0,22648.0,22708.0,22727.0,22760.0,22786.0,22827.0,22864.0,22889.0,22919.0,22964.0,23041.0,23070.0,23125.0,23193.0,23280.0,23323.0,23406.0,23501.0,23609.0,23682.0,23832.0,23866.0,23969.0,24087.0,24170.0,24262.0,24322.0,24394.0,24449.0,24504.0,24573.0,24607.0,24645.0,24689.0,24743.0,24792.0,24820.0,24891.0,24944.0,24976.0,25003.0,25068.0,25249.0
5007945,33000.0,33041.0,33110.0,33129.0,33228.0,33278.0,33329.0,33358.0,33413.0,33485.0,33562.0,33588.0,33655.0,33708.0,33769.0,33801.0,33835.0,33877.0,33918.0,33955.0,34003.0,34050.0,34108.0,34147.0,34160.0,34223.0,34633.0,34683.0,34748.0,34812.0,34834.0,34874.0,34902.0,34945.0,34986.0,35014.0,35053.0,35112.0,35217.0,35247.0,35305.0,35377.0,35480.0,35530.0,35627.0,35738.0,35956.0,36104.0,36407.0,36476.0,36598.0,36739.0,36843.0,36959.0,37020.0,37094.0,37148.0,37202.0,37269.0,37298.0,37331.0,37370.0,37434.0,37492.0,37527.0,37586.0,37629.0,37655.0,37678.0,37729.0,37932.0
5007947,45600.0,45640.0,45706.0,45724.0,45819.0,45866.0,45914.0,45942.0,45995.0,46064.0,46137.0,46162.0,46227.0,46277.0,46335.0,46365.0,46397.0,46437.0,46476.0,46511.0,46556.0,46601.0,46656.0,46693.0,46707.0,46773.0,47199.0,47250.0,47308.0,47362.0,47386.0,47428.0,47456.0,47500.0,47543.0,47572.0,47608.0,47663.0,47781.0,47808.0,47858.0,47920.0,48020.0,48060.0,48138.0,48227.0,48367.0,48462.0,48657.0,48701.0,48819.0,48955.0,49060.0,49178.0,49238.0,49310.0,49366.0,49421.0,49490.0,49526.0,49567.0,49615.0,49679.0,49738.0,49776.0,49848.0,49902.0,49929.0,49952.0,50006.0,50200.0
5007949,58800.0,58839.0,58905.0,58923.0,59018.0,59065.0,59113.0,59141.0,59194.0,59262.0,59335.0,59360.0,59425.0,59476.0,59534.0,59564.0,59597.0,59637.0,59676.0,59712.0,59758.0,59803.0,59858.0,59894.0,59908.0,59975.0,60413.0,60466.0,60530.0,60587.0,60610.0,60650.0,60676.0,60715.0,60751.0,60776.0,60810.0,60861.0,60984.0,61013.0,61058.0,61115.0,61216.0,61253.0,61323.0,61404.0,61563.0,61671.0,61892.0,61943.0,62092.0,62264.0,62372.0,62493.0,62556.0,62632.0,62692.0,62752.0,62827.0,62904.0,62992.0,63094.0,63170.0,63239.0,63283.0,63358.0,63413.0,63442.0,63467.0,63533.0,63708.0
5007951,72000.0,72035.0,72094.0,72110.0,72194.0,72236.0,72279.0,72304.0,72351.0,72412.0,72477.0,72499.0,72556.0,72596.0,72642.0,72666.0,72692.0,72723.0,72754.0,72782.0,72818.0,72854.0,72897.0,72924.0,72937.0,72999.0,73405.0,73455.0,73514.0,73570.0,73588.0,73621.0,73644.0,73678.0,73709.0,73731.0,73760.0,73805.0,73901.0,73927.0,73967.0,74017.0,74091.0,74124.0,74188.0,74262.0,74355.0,74418.0,74547.0,74576.0,74674.0,74787.0,74868.0,74959.0,75011.0,75073.0,75112.0,75151.0,75199.0,75229.0,75264.0,75304.0,75351.0,75394.0,75423.0,75486.0,75533.0,75558.0,75579.0,75630.0,75814.0
5007979,22800.0,22840.0,22907.0,22925.0,23022.0,23070.0,23119.0,23148.0,23202.0,23272.0,23347.0,23373.0,23439.0,23487.0,23542.0,23571.0,23602.0,23640.0,23677.0,23711.0,23754.0,23797.0,23849.0,23883.0,23895.0,23953.0,24332.0,24378.0,24448.0,24508.0,24527.0,24560.0,24586.0,24627.0,24664.0,24689.0,24719.0,24764.0,24841.0,24870.0,24925.0,24993.0,25080.0,25123.0,25206.0,25301.0,25409.0,25482.0,25632.0,25666.0,25769.0,25887.0,25970.0,26062.0,26122.0,26194.0,26249.0,26304.0,26373.0,26407.0,26445.0,26489.0,26543.0,26592.0,26620.0,26691.0,26744.0,26776.0,26803.0,26868.0,27049.0
5007981,34800.0,34841.0,34910.0,34929.0,35028.0,35078.0,35129.0,35158.0,35213.0,35285.0,35362.0,35388.0,35455.0,35508.0,35569.0,35601.0,35635.0,35677.0,35718.0,35755.0,35803.0,35850.0,35908.0,35947.0,35960.0,36023.0,36433.0,36483.0,36548.0,36612.0,36634.0,36674.0,36702.0,36745.0,36786.0,36814.0,36853.0,36912.0,37017.0,37047.0,37105.0,37177.0,37280.0,37330.0,37427.0,37538.0,37756.0,37904.0,38207.0,38276.0,38398.0,38539.0,38643.0,38759.0,38820.0,38894.0,38948.0,39002.0,39069.0,39098.0,39131.0,39170.0,39234.0,39292.0,39327.0,39386.0,39429.0,39455.0,39478.0,39529.0,39732.0
5007982,49800.0,49840.0,49906.0,49924.0,50019.0,50066.0,50114.0,50142.0,50195.0,50264.0,50337.0,50362.0,50427.0,50477.0,50535.0,50565.0,50597.0,50637.0,50676.0,50711.0,50756.0,50801.0,50856.0,50893.0,50907.0,50973.0,51399.0,51450.0,51508.0,51562.0,51586.0,51628.0,51656.0,51700.0,51743.0,51772.0,51808.0,51863.0,51981.0,52008.0,52058.0,52120.0,52220.0,52260.0,52338.0,52427.0,52567.0,52662.0,52857.0,52901.0,53019.0,53155.0,53260.0,53378.0,53438.0,53510.0,53566.0,53621.0,53690.0,53726.0,53767.0,53815.0,53879.0,53938.0,53976.0,54048.0,54102.0,54129.0,54152.0,54206.0,54400.0
5007984,63000.0,63038.0,63102.0,63119.0,63211.0,63257.0,63304.0,63331.0,63382.0,63448.0,63519.0,63543.0,63605.0,63657.0,63716.0,63747.0,63780.0,63821.0,63861.0,63897.0,63943.0,63989.0,64045.0,64081.0,64095.0,64160.0,64585.0,64637.0,64702.0,64768.0,64789.0,64827.0,64853.0,64892.0,64926.0,64949.0,64981.0,65029.0,65129.0,65154.0,65193.0,65242.0,65354.0,65390.0,65459.0,65538.0,65685.0,65785.0,65989.0,66035.0,66174.0,66334.0,66439.0,66555.0,66613.0,66683.0,66734.0,66784.0,66846.0,66910.0,66983.0,67067.0,67138.0,67202.0,67239.0,67307.0,67357.0,67385.0,67410.0,67485.0,67711.0
5007986,75600.0,75635.0,75694.0,75710.0,75794.0,75836.0,75879.0,75904.0,75951.0,76012.0,76077.0,76099.0,76156.0,76196.0,76242.0,76266.0,76292.0,76323.0,76354.0,76382.0,76418.0,76454.0,76497.0,76524.0,76537.0,76599.0,77005.0,77055.0,77114.0,77170.0,77188.0,77221.0,77244.0,77278.0,77309.0,77331.0,77360.0,77405.0,77501.0,77527.0,77567.0,77617.0,77691.0,77724.0,77788.0,77862.0,77955.0,78018.0,78147.0,78176.0,78274.0,78387.0,78468.0,78559.0,78611.0,78673.0,78712.0,78751.0,78799.0,78829.0,78864.0,78904.0,78951.0,78994.0,79023.0,79086.0,79133.0,79158.0,79179.0,79230.0,79414.0
5008290,26400.0,26440.0,26507.0,26525.0,26621.0,26669.0,26718.0,26746.0,26799.0,26868.0,26942.0,26967.0,27032.0,27076.0,27126.0,27152.0,27180.0,27214.0,27248.0,27279.0,27319.0,27358.0,27406.0,27437.0,27450.0,27510.0,27903.0,27951.0,28007.0,28063.0,28083.0,28119.0,28140.0,28172.0,28208.0,28233.0,28259.0,28298.0,28372.0,28395.0,28427.0,28468.0,28534.0,28569.0,28636.0,28712.0,28798.0,28856.0,28975.0,29002.0,29091.0,29194.0,29264.0,29342.0,29401.0,29472.0,29500.0,29528.0,29563.0,29589.0,29618.0,29652.0,29701.0,29745.0,29760.0,29809.0,29846.0,29869.0,29889.0,29924.0,30057.0
5008292,35400.0,35443.0,35514.0,35534.0,35637.0,35688.0,35740.0,35770.0,35827.0,35901.0,35980.0,36007.0,36076.0,36122.0,36175.0,36202.0,36232.0,36268.0,36304.0,36336.0,36377.0,36418.0,36468.0,36501.0,36515.0,36581.0,37009.0,37061.0,37116.0,37180.0,37206.0,37252.0,37276.0,37314.0,37349.0,37373.0,37403.0,37448.0,37543.0,37598.0,37631.0,37673.0,37764.0,37809.0,37896.0,37996.0,38097.0,38166.0,38307.0,38340.0,38462.0,38604.0,38711.0,38830.0,38895.0,38974.0,39023.0,39072.0,39132.0,39164.0,39201.0,39243.0,39283.0,39319.0,39355.0,39436.0,39496.0,39526.0,39552.0,39612.0,39863.0
5008294,46200.0,46242.0,46313.0,46332.0,46434.0,46485.0,46537.0,46567.0,46624.0,46697.0,46776.0,46803.0,46870.0,46924.0,46986.0,47018.0,47053.0,47095.0,47137.0,47175.0,47224.0,47272.0,47331.0,47369.0,47386.0,47467.0,47996.0,48061.0,48119.0,48175.0,48197.0,48235.0,48265.0,48312.0,48351.0,48377.0,48418.0,48480.0,48591.0,48623.0,48679.0,48748.0,48845.0,48887.0,48967.0,49059.0,49208.0,49309.0,49516.0,49563.0,49703.0,49865.0,49964.0,50075.0,50132.0,50200.0,50236.0,50271.0,50315.0,50349.0,50388.0,50432.0,50493.0,50548.0,50591.0,50660.0,50712.0,50741.0,50766.0,50814.0,51022.0
5008296,58800.0,58840.0,58907.0,58925.0,59022.0,59070.0,59119.0,59148.0,59202.0,59272.0,59347.0,59373.0,59439.0,59490.0,59549.0,59580.0,59613.0,59653.0,59693.0,59729.0,59775.0,59821.0,59877.0,59914.0,59933.0,60022.0,60601.0,60671.0,60734.0,60806.0,60825.0,60859.0,60893.0,60944.0,60980.0,61005.0,61038.0,61087.0,61179.0,61214.0,61261.0,61320.0,61407.0,61450.0,61533.0,61629.0,61819.0,61948.0,62212.0,62272.0,62382.0,62509.0,62621.0,62745.0,62811.0,62891.0,62940.0,62989.0,63050.0,63085.0,63125.0,63172.0,63232.0,63286.0,63321.0,63381.0,63425.0,63452.0,63475.0,63523.0,63751.0
5008298,71400.0,71437.0,71499.0,71516.0,71605.0,71650.0,71695.0,71722.0,71772.0,71836.0,71905.0,71929.0,71989.0,72038.0,72094.0,72123.0,72155.0,72194.0,72232.0,72267.0,72311.0,72355.0,72409.0,72443.0,72457.0,72521.0,72937.0,72987.0,73062.0,73137.0,73161.0,73204.0,73230.0,73270.0,73302.0,73324.0,73353.0,73398.0,73504.0,73531.0,73577.0,73634.0,73711.0,73750.0,73826.0,73913.0,74037.0,74121.0,74293.0,74332.0,74480.0,74651.0,74727.0,74811.0,74859.0,74916.0,74950.0,74984.0,75025.0,75054.0,75087.0,75125.0,75168.0,75207.0,75233.0,75282.0,75319.0,75342.0,75361.0,75400.0,75554.0
5008527,27300.0,27341.0,27409.0,27428.0,27526.0,27575.0,27625.0,27654.0,27709.0,27780.0,27856.0,27882.0,27948.0,27995.0,28049.0,28077.0,28107.0,28144.0,28181.0,28214.0,28257.0,28299.0,28351.0,28386.0,28400.0,28464.0,28883.0,28934.0,29016.0,29085.0,29114.0,29167.0,29205.0,29264.0,29317.0,29353.0,29400.0,29471.0,29580.0,29618.0,29698.0,29799.0,30011.0,30079.0,30210.0,30360.0,30616.0,30791.0,31148.0,31229.0,31408.0,31614.0,31737.0,31875.0,31947.0,32034.0,32094.0,32154.0,32229.0,32265.0,32306.0,32354.0,32412.0,32464.0,32495.0,32562.0,32612.0,32642.0,32668.0,32738.0,32937.0
5008529,39600.0,39639.0,39704.0,39722.0,39816.0,39863.0,39911.0,39939.0,39991.0,40059.0,40131.0,40156.0,40217.0,40264.0,40318.0,40346.0,40376.0,40413.0,40449.0,40482.0,40524.0,40566.0,40617.0,40651.0,40665.0,40729.0,41143.0,41192.0,41250.0,41307.0,41330.0,41371.0,41401.0,41446.0,41484.0,41510.0,41547.0,41602.0,41727.0,41759.0,41807.0,41866.0,41965.0,42009.0,42094.0,42192.0,42342.0,42445.0,42654.0,42702.0,42815.0,42945.0,43047.0,43161.0,43228.0,43308.0,43363.0,43418.0,43487.0,43519.0,43556.0,43599.0,43656.0,43708.0,43738.0,43802.0,43850.0,43874.0,43895.0,43944.0,44148.0
5008531,52200.0,52240.0,52306.0,52324.0,52419.0,52466.0,52514.0,52542.0,52595.0,52664.0,52737.0,52762.0,52827.0,52877.0,52935.0,52965.0,52997.0,53037.0,53076.0,53111.0,53156.0,53201.0,53256.0,53293.0,53307.0,53373.0,53799.0,53850.0,53908.0,53962.0,53986.0,54028.0,54056.0,54100.0,54143.0,54172.0,54208.0,54263.0,54381.0,54408.0,54458.0,54520.0,54620.0,54660.0,54738.0,54827.0,54967.0,55062.0,55257.0,55301.0,55419.0,55555.0,55660.0,55778.0,55838.0,55910.0,55966.0,56021.0,56090.0,56126.0,56167.0,56215.0,56279.0,56338.0,56376.0,56448.0,56502.0,56529.0,56552.0,56606.0,56800.0
