tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P
5006109,49500.0,49554.0,49589.0,49619.0,49722.0,49773.0,49832.0,49859.0,49945.0,49990.0,50087.0,50190.0,50251.0,50298.0,50359.0,50403.0,50441.0,50479.0,50553.0,50686.0,50744.0,50802.0,50840.0,50877.0,50916.0,50952.0,51019.0,51080.0,51163.0,51208.0,51270.0,51357.0,51432.0,51531.0,51547.0,51668.0,51820.0,52202.0,52305.0,52334.0,52430.0,52504.0,52550.0,52607.0,52638.0,52683.0,52710.0,52730.0,52789.0,52847.0,52878.0,52927.0,52952.0,53039.0,53081.0,53161.0,53225.0,53263.0,53300.0,53354.0,53396.0,53467.0,53554.0,53781.0,53823.0,53898.0,53960.0,54035.0,54075.0,54110.0,54128.0
5006111,62100.0,62140.0,62166.0,62188.0,62273.0,62326.0,62379.0,62404.0,62482.0,62523.0,62611.0,62705.0,62771.0,62821.0,62923.0,62961.0,62994.0,63027.0,63072.0,63153.0,63216.0,63279.0,63320.0,63360.0,63387.0,63413.0,63472.0,63526.0,63601.0,63656.0,63733.0,63851.0,63953.0,64087.0,64108.0,64238.0,64501.0,65161.0,65233.0,65254.0,65322.0,65373.0,65456.0,65558.0,65602.0,65664.0,65702.0,65721.0,65778.0,65834.0,65859.0,65898.0,65917.0,65993.0,66029.0,66110.0,66178.0,66218.0,66261.0,66323.0,66371.0,66430.0,66493.0,66620.0,66671.0,66764.0,66818.0,66892.0,66923.0,66951.0,66965.0
5006113,74400.0,74459.0,74497.0,74531.0,74629.0,74690.0,74747.0,74773.0,74856.0,74900.0,74994.0,75093.0,75164.0,75218.0,75270.0,75295.0,75316.0,75338.0,75376.0,75445.0,75495.0,75545.0,75578.0,75610.0,75649.0,75686.0,75741.0,75791.0,75859.0,75896.0,75947.0,76018.0,76079.0,76160.0,76173.0,76339.0,76552.0,77086.0,77160.0,77201.0,77337.0,77441.0,77499.0,77570.0,77612.0,77672.0,77709.0,77724.0,77770.0,77815.0,77844.0,77889.0,77912.0,77986.0,78022.0,78093.0,78151.0,78185.0,78231.0,78298.0,78349.0,78426.0,78500.0,78600.0,78643.0,78720.0,78771.0,78845.0,78987.0,79114.0,79179.0
5006802,28800.0,28881.0,28934.0,28980.0,29100.0,29160.0,29211.0,29234.0,29308.0,29347.0,29431.0,29520.0,29588.0,29640.0,29700.0,29744.0,29782.0,29820.0,29863.0,29940.0,29994.0,30049.0,30085.0,30120.0,30151.0,30180.0,30218.0,30252.0,30300.0,30325.0,30360.0,30417.0,30466.0,30530.0,30540.0,30720.0,30823.0,31080.0,31260.0,31278.0,31336.0,31380.0,31407.0,31440.0,31477.0,31529.0,31560.0,31569.0,31595.0,31620.0,31638.0,31666.0,31680.0,31721.0,31740.0,31800.0,31838.0,31860.0,31877.0,31901.0,31920.0,31980.0,32040.0,32160.0,32181.0,32220.0,32280.0,32340.0,32391.0,32436.0,32460.0
5007489,41400.0,41455.0,41490.0,41521.0,41621.0,41674.0,41733.0,41760.0,41846.0,41891.0,41988.0,42090.0,42149.0,42194.0,42254.0,42290.0,42320.0,42351.0,42410.0,42516.0,42578.0,42640.0,42681.0,42721.0,42768.0,42811.0,42864.0,42913.0,42980.0,43027.0,43092.0,43176.0,43248.0,43343.0,43357.0,43460.0,43579.0,43878.0,43976.0,44003.0,44093.0,44163.0,44215.0,44278.0,44315.0,44367.0,44399.0,44418.0,44476.0,44532.0,44563.0,44612.0,44636.0,44742.0,44793.0,44862.0,44910.0,44939.0,44976.0,45030.0,45071.0,45151.0,45206.0,45431.0,45469.0,45538.0,45595.0,45670.0,45745.0,45812.0,45846.0
5007491,54000.0,54068.0,54112.0,54150.0,54299.0,54343.0,54395.0,54419.0,54495.0,54535.0,54621.0,54711.0,54782.0,54836.0,54918.0,54945.0,54968.0,54992.0,55055.0,55168.0,55217.0,55266.0,55298.0,55330.0,55379.0,55424.0,55473.0,55518.0,55580.0,55620.0,55676.0,55764.0,55839.0,55938.0,55954.0,56071.0,56306.0,56896.0,57036.0,57067.0,57170.0,57249.0,57296.0,57353.0,57391.0,57446.0,57479.0,57497.0,57550.0,57602.0,57631.0,57677.0,57701.0,57806.0,57856.0,57931.0,58007.0,58053.0,58107.0,58186.0,58246.0,58333.0,58420.0,58691.0,58737.0,58821.0,58885.0,58974.0,59022.0,59065.0,59087.0
5007928,39600.0,39655.0,39690.0,39721.0,39821.0,39874.0,39933.0,39960.0,40046.0,40091.0,40188.0,40290.0,40349.0,40394.0,40454.0,40490.0,40520.0,40551.0,40610.0,40716.0,40778.0,40840.0,40881.0,40921.0,40968.0,41011.0,41064.0,41113.0,41180.0,41227.0,41292.0,41376.0,41448.0,41543.0,41557.0,41660.0,41779.0,42078.0,42176.0,42203.0,42293.0,42363.0,42415.0,42478.0,42515.0,42567.0,42599.0,42618.0,42676.0,42732.0,42763.0,42812.0,42836.0,42942.0,42993.0,43062.0,43110.0,43139.0,43176.0,43230.0,43271.0,43351.0,43406.0,43631.0,43669.0,43738.0,43795.0,43870.0,43945.0,44012.0,44046.0
5007930,52200.0,52254.0,52289.0,52319.0,52422.0,52473.0,52532.0,52559.0,52645.0,52690.0,52787.0,52890.0,52951.0,52998.0,53059.0,53103.0,53141.0,53179.0,53253.0,53386.0,53444.0,53502.0,53540.0,53577.0,53616.0,53652.0,53719.0,53780.0,53863.0,53908.0,53970.0,54057.0,54132.0,54231.0,54247.0,54368.0,54520.0,54902.0,55005.0,55034.0,55130.0,55204.0,55250.0,55307.0,55338.0,55383.0,55410.0,55430.0,55489.0,55547.0,55578.0,55627.0,55652.0,55739.0,55781.0,55861.0,55925.0,55963.0,56000.0,56054.0,56096.0,56167.0,56254.0,56481.0,56523.0,56598.0,56660.0,56735.0,56775.0,56810.0,56828.0
5007932,64800.0,64870.0,64915.0,64954.0,65075.0,65147.0,65199.0,65223.0,65298.0,65337.0,65422.0,65512.0,65591.0,65652.0,65705.0,65737.0,65765.0,65793.0,65854.0,65962.0,66032.0,66103.0,66149.0,66195.0,66249.0,66300.0,66355.0,66405.0,66473.0,66515.0,66574.0,66679.0,66770.0,66889.0,66908.0,67085.0,67364.0,68066.0,68182.0,68212.0,68312.0,68388.0,68453.0,68532.0,68570.0,68625.0,68658.0,68678.0,68739.0,68799.0,68837.0,68897.0,68926.0,69019.0,69064.0,69146.0,69209.0,69246.0,69295.0,69367.0,69422.0,69496.0,69571.0,69695.0,69738.0,69816.0,69878.0,69955.0,70021.0,70080.0,70111.0
5007934,76800.0,76856.0,76893.0,76925.0,77006.0,77059.0,77108.0,77131.0,77203.0,77241.0,77323.0,77409.0,77465.0,77508.0,77548.0,77574.0,77596.0,77618.0,77649.0,77704.0,77755.0,77806.0,77839.0,77872.0,77911.0,77948.0,78001.0,78049.0,78115.0,78158.0,78218.0,78313.0,78394.0,78501.0,78518.0,78715.0,78929.0,79467.0,79560.0,79595.0,79709.0,79795.0,79840.0,79894.0,79918.0,79953.0,79974.0,79991.0,80043.0,80094.0,80124.0,80172.0,80196.0,80280.0,80321.0,80396.0,80446.0,80476.0,80511.0,80561.0,80600.0,80660.0,80719.0,80832.0,80870.0,80939.0,80991.0,81057.0,81125.0,81186.0,81217.0
5009186,30600.0,30673.0,30720.0,30762.0,30858.0,30939.0,30993.0,31018.0,31098.0,31140.0,31230.0,31325.0,31378.0,31418.0,31482.0,31516.0,31545.0,31574.0,31626.0,31720.0,31770.0,31820.0,31853.0,31886.0,31925.0,31961.0,32001.0,32037.0,32087.0,32131.0,32193.0,32260.0,32317.0,32393.0,32405.0,32480.0,32581.0,32836.0,32930.0,32954.0,33032.0,33092.0,33125.0,33166.0,33193.0,33232.0,33255.0,33273.0,33327.0,33379.0,33410.0,33459.0,33484.0,33558.0,33593.0,33645.0,33688.0,33713.0,33762.0,33833.0,33888.0,33946.0,34016.0,34149.0,34178.0,34232.0,34276.0,34439.0,34465.0,34488.0,34499.0
5009188,43200.0,43254.0,43289.0,43319.0,43422.0,43473.0,43532.0,43559.0,43645.0,43690.0,43787.0,43890.0,43951.0,43998.0,44059.0,44103.0,44141.0,44179.0,44253.0,44386.0,44444.0,44502.0,44540.0,44577.0,44616.0,44652.0,44719.0,44780.0,44863.0,44908.0,44970.0,45057.0,45132.0,45231.0,45247.0,45368.0,45520.0,45902.0,46005.0,46034.0,46130.0,46204.0,46250.0,46307.0,46338.0,46383.0,46410.0,46430.0,46489.0,46547.0,46578.0,46627.0,46652.0,46739.0,46781.0,46861.0,46925.0,46963.0,47000.0,47054.0,47096.0,47167.0,47254.0,47481.0,47523.0,47598.0,47660.0,47735.0,47775.0,47810.0,47828.0
5009192,68400.0,68459.0,68497.0,68531.0,68629.0,68690.0,68747.0,68773.0,68856.0,68900.0,68994.0,69093.0,69164.0,69218.0,69270.0,69295.0,69316.0,69338.0,69376.0,69445.0,69495.0,69545.0,69578.0,69610.0,69649.0,69686.0,69741.0,69791.0,69859.0,69896.0,69947.0,70018.0,70079.0,70160.0,70173.0,70339.0,70552.0,71086.0,71160.0,71201.0,71337.0,71441.0,71499.0,71570.0,71612.0,71672.0,71709.0,71724.0,71770.0,71815.0,71844.0,71889.0,71912.0,71986.0,72022.0,72093.0,72151.0,72185.0,72231.0,72298.0,72349.0,72426.0,72500.0,72600.0,72643.0,72720.0,72771.0,72845.0,72987.0,73114.0,73179.0
5009194,80400.0,80456.0,80493.0,80525.0,80606.0,80659.0,80708.0,80731.0,80803.0,80841.0,80923.0,81009.0,81065.0,81108.0,81148.0,81174.0,81196.0,81218.0,81249.0,81304.0,81355.0,81406.0,81439.0,81472.0,81511.0,81548.0,81601.0,81649.0,81715.0,81758.0,81818.0,81913.0,81994.0,82101.0,82118.0,82315.0,82529.0,83067.0,83160.0,83195.0,83309.0,83395.0,83440.0,83494.0,83518.0,83553.0,83574.0,83591.0,83643.0,83694.0,83724.0,83772.0,83796.0,83880.0,83921.0,83996.0,84046.0,84076.0,84111.0,84161.0,84200.0,84260.0,84319.0,84432.0,84470.0,84539.0,84591.0,84657.0,84725.0,84786.0,84817.0
5009431,44100.0,44154.0,44189.0,44219.0,44322.0,44373.0,44432.0,44459.0,44545.0,44590.0,44687.0,44790.0,44851.0,44898.0,44959.0,45003.0,45041.0,45079.0,45153.0,45286.0,45344.0,45402.0,45440.0,45477.0,45516.0,45552.0,45619.0,45680.0,45763.0,45808.0,45870.0,45957.0,46032.0,46131.0,46147.0,46268.0,46420.0,46802.0,46905.0,46934.0,47030.0,47104.0,47150.0,47207.0,47238.0,47283.0,47310.0,47330.0,47389.0,47447.0,47478.0,47527.0,47552.0,47639.0,47681.0,47761.0,47825.0,47863.0,47900.0,47954.0,47996.0,48067.0,48154.0,48381.0,48423.0,48498.0,48560.0,48635.0,48675.0,48710.0,48728.0
5011088,33600.0,33693.0,33753.0,33805.0,33964.0,34048.0,34128.0,34165.0,34282.0,34343.0,34475.0,34612.0,34706.0,34778.0,34849.0,34908.0,34958.0,35010.0,35105.0,35274.0,35341.0,35409.0,35453.0,35496.0,35544.0,35589.0,35644.0,35694.0,35763.0,35843.0,35954.0,36079.0,36186.0,36328.0,36350.0,36445.0,36655.0,37182.0,37437.0,37465.0,37556.0,37625.0,37672.0,37729.0,37756.0,37795.0,37818.0,37833.0,37879.0,37923.0,37949.0,37990.0,38011.0,38083.0,38117.0,38180.0,38226.0,38253.0,38287.0,38337.0,38376.0,38429.0,38485.0,38632.0,38662.0,38717.0,38758.0,38816.0,38889.0,38954.0,38988.0
5011090,46200.0,46260.0,46299.0,46332.0,46428.0,46481.0,46533.0,46557.0,46633.0,46673.0,46758.0,46847.0,46908.0,46954.0,47002.0,47032.0,47057.0,47083.0,47149.0,47266.0,47326.0,47387.0,47427.0,47466.0,47505.0,47542.0,47597.0,47647.0,47716.0,47760.0,47821.0,47919.0,48003.0,48114.0,48132.0,48240.0,48403.0,48813.0,48916.0,48945.0,49041.0,49114.0,49165.0,49228.0,49262.0,49311.0,49340.0,49362.0,49427.0,49490.0,49523.0,49576.0,49603.0,49687.0,49728.0,49820.0,49887.0,49927.0,49974.0,50042.0,50093.0,50165.0,50233.0,50391.0,50429.0,50499.0,50555.0,50624.0,50683.0,50735.0,50762.0
5011092,58200.0,58267.0,58310.0,58348.0,58459.0,58515.0,58567.0,58591.0,58667.0,58707.0,58793.0,58882.0,58945.0,58993.0,59047.0,59078.0,59105.0,59132.0,59194.0,59304.0,59364.0,59424.0,59463.0,59502.0,59544.0,59583.0,59633.0,59678.0,59741.0,59786.0,59848.0,59952.0,60041.0,60159.0,60178.0,60287.0,60479.0,60962.0,61087.0,61124.0,61247.0,61342.0,61404.0,61479.0,61518.0,61573.0,61607.0,61640.0,61739.0,61835.0,61873.0,61933.0,61962.0,62061.0,62109.0,62204.0,62286.0,62335.0,62382.0,62451.0,62504.0,62604.0,62683.0,62840.0,62882.0,62959.0,63023.0,63097.0,63157.0,63210.0,63238.0
5011094,71400.0,71470.0,71515.0,71554.0,71671.0,71726.0,71778.0,71802.0,71878.0,71918.0,72004.0,72094.0,72149.0,72192.0,72236.0,72266.0,72291.0,72317.0,72378.0,72488.0,72545.0,72602.0,72639.0,72676.0,72714.0,72750.0,72805.0,72855.0,72924.0,72965.0,73021.0,73114.0,73194.0,73300.0,73317.0,73437.0,73604.0,74023.0,74121.0,74150.0,74246.0,74320.0,74374.0,74441.0,74473.0,74518.0,74545.0,74564.0,74623.0,74680.0,74710.0,74757.0,74781.0,74864.0,74904.0,74974.0,75030.0,75063.0,75109.0,75175.0,75226.0,75293.0,75363.0,75493.0,75534.0,75607.0,75662.0,75733.0,75793.0,75847.0,75875.0
5011406,26400.0,26459.0,26497.0,26531.0,26627.0,26679.0,26731.0,26755.0,26831.0,26871.0,26957.0,27047.0,27116.0,27169.0,27221.0,27258.0,27289.0,27321.0,27383.0,27494.0,27560.0,27627.0,27670.0,27713.0,27763.0,27810.0,27854.0,27894.0,27950.0,28002.0,28075.0,28166.0,28244.0,28347.0,28363.0,28440.0,28557.0,28851.0,29085.0,29113.0,29205.0,29275.0,29326.0,29388.0,29415.0,29453.0,29476.0,29493.0,29546.0,29598.0,29627.0,29672.0,29695.0,29762.0,29794.0,29858.0,29914.0,29947.0,29985.0,30040.0,30082.0,30146.0,30214.0,30366.0,30405.0,30476.0,30531.0,30605.0,30670.0,30728.0,30757.0
5011408,39600.0,39660.0,39699.0,39732.0,39828.0,39881.0,39933.0,39957.0,40033.0,40073.0,40158.0,40247.0,40308.0,40354.0,40402.0,40432.0,40457.0,40483.0,40549.0,40666.0,40726.0,40787.0,40827.0,40866.0,40905.0,40942.0,40997.0,41047.0,41116.0,41160.0,41221.0,41319.0,41403.0,41514.0,41532.0,41640.0,41803.0,42213.0,42316.0,42345.0,42441.0,42514.0,42565.0,42628.0,42662.0,42711.0,42740.0,42762.0,42827.0,42890.0,42923.0,42976.0,43003.0,43087.0,43128.0,43220.0,43287.0,43327.0,43374.0,43442.0,43493.0,43565.0,43633.0,43791.0,43829.0,43899.0,43955.0,44024.0,44083.0,44135.0,44162.0
5011410,51600.0,51660.0,51699.0,51732.0,51828.0,51881.0,51933.0,51957.0,52033.0,52073.0,52158.0,52247.0,52308.0,52354.0,52402.0,52432.0,52457.0,52483.0,52549.0,52666.0,52726.0,52787.0,52827.0,52866.0,52905.0,52942.0,52997.0,53047.0,53116.0,53160.0,53221.0,53319.0,53403.0,53514.0,53532.0,53640.0,53803.0,54213.0,54316.0,54345.0,54441.0,54514.0,54565.0,54628.0,54662.0,54711.0,54740.0,54762.0,54827.0,54890.0,54923.0,54976.0,55003.0,55087.0,55128.0,55220.0,55287.0,55327.0,55374.0,55442.0,55493.0,55565.0,55633.0,55791.0,55829.0,55899.0,55955.0,56024.0,56083.0,56135.0,56162.0
5011412,64200.0,64289.0,64347.0,64397.0,64590.0,64652.0,64708.0,64734.0,64816.0,64859.0,64951.0,65047.0,65114.0,65166.0,65221.0,65250.0,65275.0,65300.0,65360.0,65468.0,65522.0,65576.0,65611.0,65645.0,65690.0,65731.0,65782.0,65828.0,65891.0,65938.0,66004.0,66112.0,66205.0,66328.0,66348.0,66468.0,66651.0,67112.0,67214.0,67249.0,67364.0,67452.0,67514.0,67589.0,67628.0,67683.0,67717.0,67744.0,67825.0,67904.0,67942.0,68002.0,68033.0,68130.0,68177.0,68254.0,68318.0,68356.0,68399.0,68461.0,68508.0,68576.0,68648.0,68809.0,68848.0,68920.0,68981.0,69054.0,69106.0,69152.0,69175.0
5011414,76800.0,76855.0,76891.0,76922.0,77007.0,77050.0,77093.0,77113.0,77177.0,77210.0,77282.0,77358.0,77411.0,77451.0,77481.0,77506.0,77527.0,77549.0,77582.0,77641.0,77687.0,77733.0,77763.0,77793.0,77826.0,77856.0,77902.0,77944.0,78002.0,78044.0,78102.0,78184.0,78255.0,78348.0,78363.0,78475.0,78670.0,79158.0,79228.0,79254.0,79340.0,79405.0,79451.0,79508.0,79540.0,79586.0,79614.0,79631.0,79683.0,79733.0,79762.0,79808.0,79831.0,79905.0,79941.0,80005.0,80058.0,80090.0,80126.0,80178.0,80217.0,80277.0,80337.0,80452.0,80490.0,80558.0,80610.0,80678.0,80745.0,80805.0,80836.0
5011417,29760.0,29853.0,29913.0,29965.0,30124.0,30208.0,30288.0,30325.0,30442.0,30503.0,30635.0,30772.0,30866.0,30938.0,31009.0,31068.0,31118.0,31170.0,31265.0,31434.0,31501.0,31569.0,31613.0,31656.0,31704.0,31749.0,31804.0,31854.0,31923.0,32003.0,32114.0,32239.0,32346.0,32488.0,32510.0,32605.0,32815.0,33342.0,33597.0,33625.0,33716.0,33785.0,33832.0,33889.0,33916.0,33955.0,33978.0,33993.0,34039.0,34083.0,34109.0,34150.0,34171.0,34243.0,34277.0,34340.0,34386.0,34413.0,34447.0,34497.0,34536.0,34589.0,34645.0,34792.0,34822.0,34877.0,34918.0,34976.0,35049.0,35114.0,35148.0
5011419,43200.0,43260.0,43299.0,43332.0,43428.0,43481.0,43533.0,43557.0,43633.0,43673.0,43758.0,43847.0,43908.0,43954.0,44002.0,44032.0,44057.0,44083.0,44149.0,44266.0,44326.0,44387.0,44427.0,44466.0,44505.0,44542.0,44597.0,44647.0,44716.0,44760.0,44821.0,44919.0,45003.0,45114.0,45132.0,45240.0,45403.0,45813.0,45916.0,45945.0,46041.0,46114.0,46165.0,46228.0,46262.0,46311.0,46340.0,46362.0,46427.0,46490.0,46523.0,46576.0,46603.0,46687.0,46728.0,46820.0,46887.0,46927.0,46974.0,47042.0,47093.0,47165.0,47233.0,47391.0,47429.0,47499.0,47555.0,47624.0,47683.0,47735.0,47762.0
5011421,55200.0,55267.0,55310.0,55348.0,55459.0,55515.0,55567.0,55591.0,55667.0,55707.0,55793.0,55882.0,55945.0,55993.0,56047.0,56078.0,56105.0,56132.0,56194.0,56304.0,56364.0,56424.0,56463.0,56502.0,56544.0,56583.0,56633.0,56678.0,56741.0,56786.0,56848.0,56952.0,57041.0,57159.0,57178.0,57287.0,57479.0,57962.0,58087.0,58124.0,58247.0,58342.0,58404.0,58479.0,58518.0,58573.0,58607.0,58640.0,58739.0,58835.0,58873.0,58933.0,58962.0,59061.0,59109.0,59204.0,59286.0,59335.0,59382.0,59451.0,59504.0,59604.0,59683.0,59840.0,59882.0,59959.0,60023.0,60097.0,60157.0,60210.0,60238.0
5011423,68400.0,68470.0,68515.0,68554.0,68671.0,68726.0,68778.0,68802.0,68878.0,68918.0,69004.0,69094.0,69149.0,69192.0,69236.0,69266.0,69291.0,69317.0,69378.0,69488.0,69545.0,69602.0,69639.0,69676.0,69714.0,69750.0,69805.0,69855.0,69924.0,69965.0,70021.0,70114.0,70194.0,70300.0,70317.0,70437.0,70604.0,71023.0,71121.0,71150.0,71246.0,71320.0,71374.0,71441.0,71473.0,71518.0,71545.0,71564.0,71623.0,71680.0,71710.0,71757.0,71781.0,71864.0,71904.0,71974.0,72030.0,72063.0,72109.0,72175.0,72226.0,72293.0,72363.0,72493.0,72534.0,72607.0,72662.0,72733.0,72793.0,72847.0,72875.0
5011425,81600.0,81655.0,81691.0,81722.0,81807.0,81850.0,81893.0,81913.0,81977.0,82010.0,82082.0,82158.0,82211.0,82251.0,82281.0,82306.0,82327.0,82349.0,82382.0,82441.0,82487.0,82533.0,82563.0,82593.0,82626.0,82656.0,82702.0,82744.0,82802.0,82844.0,82902.0,82984.0,83055.0,83148.0,83163.0,83275.0,83470.0,83958.0,84028.0,84054.0,84140.0,84205.0,84251.0,84308.0,84340.0,84386.0,84414.0,84431.0,84483.0,84533.0,84562.0,84608.0,84631.0,84705.0,84741.0,84805.0,84858.0,84890.0,84926.0,84978.0,85017.0,85077.0,85137.0,85252.0,85290.0,85358.0,85410.0,85478.0,85545.0,85605.0,85636.0
5011484,37800.0,37855.0,37890.0,37921.0,38021.0,38074.0,38133.0,38160.0,38246.0,38291.0,38388.0,38490.0,38549.0,38594.0,38654.0,38690.0,38720.0,38751.0,38810.0,38916.0,38978.0,39040.0,39081.0,39121.0,39168.0,39211.0,39264.0,39313.0,39380.0,39427.0,39492.0,39576.0,39648.0,39743.0,39757.0,39860.0,39979.0,40278.0,40376.0,40403.0,40493.0,40563.0,40615.0,40678.0,40715.0,40767.0,40799.0,40818.0,40876.0,40932.0,40963.0,41012.0,41036.0,41142.0,41193.0,41262.0,41310.0,41339.0,41376.0,41430.0,41471.0,41551.0,41606.0,41831.0,41869.0,41938.0,41995.0,42070.0,42145.0,42212.0,42246.0
5011486,50400.0,50454.0,50489.0,50519.0,50622.0,50673.0,50732.0,50759.0,50845.0,50890.0,50987.0,51090.0,51151.0,51198.0,51259.0,51303.0,51341.0,51379.0,51453.0,51586.0,51644.0,51702.0,51740.0,51777.0,51816.0,51852.0,51919.0,51980.0,52063.0,52108.0,52170.0,52257.0,52332.0,52431.0,52447.0,52568.0,52720.0,53102.0,53205.0,53234.0,53330.0,53404.0,53450.0,53507.0,53538.0,53583.0,53610.0,53630.0,53689.0,53747.0,53778.0,53827.0,53852.0,53939.0,53981.0,54061.0,54125.0,54163.0,54200.0,54254.0,54296.0,54367.0,54454.0,54681.0,54723.0,54798.0,54860.0,54935.0,54975.0,55010.0,55028.0
5011490,75600.0,75656.0,75693.0,75725.0,75806.0,75859.0,75908.0,75931.0,76003.0,76041.0,76123.0,76209.0,76265.0,76308.0,76348.0,76374.0,76396.0,76418.0,76449.0,76504.0,76555.0,76606.0,76639.0,76672.0,76711.0,76748.0,76801.0,76849.0,76915.0,76958.0,77018.0,77113.0,77194.0,77301.0,77318.0,77515.0,77729.0,78267.0,78360.0,78395.0,78509.0,78595.0,78640.0,78694.0,78718.0,78753.0,78774.0,78791.0,78843.0,78894.0,78924.0,78972.0,78996.0,79080.0,79121.0,79196.0,79246.0,79276.0,79311.0,79361.0,79400.0,79460.0,79519.0,79632.0,79670.0,79739.0,79791.0,79857.0,79925.0,79986.0,80017.0
5011762,27900.0,27945.0,27974.0,28000.0,28078.0,28118.0,28159.0,28178.0,28238.0,28269.0,28336.0,28407.0,28448.0,28480.0,28501.0,28521.0,28538.0,28555.0,28578.0,28618.0,28654.0,28690.0,28713.0,28736.0,28768.0,28798.0,28835.0,28869.0,28916.0,28960.0,29020.0,29073.0,29119.0,29179.0,29189.0,29246.0,29339.0,29571.0,29630.0,29648.0,29708.0,29755.0,29792.0,29837.0,29855.0,29881.0,29897.0,29909.0,29946.0,29982.0,30002.0,30034.0,30051.0,30103.0,30128.0,30166.0,30204.0,30226.0,30261.0,30312.0,30351.0,30408.0,30452.0,30538.0,30569.0,30625.0,30662.0,30725.0,30850.0,30961.0,31019.0
5011766,53100.0,53168.0,53212.0,53250.0,53399.0,53443.0,53495.0,53519.0,53595.0,53635.0,53721.0,53811.0,53882.0,53936.0,54018.0,54045.0,54068.0,54092.0,54155.0,54268.0,54317.0,54366.0,54398.0,54430.0,54479.0,54524.0,54573.0,54618.0,54680.0,54720.0,54776.0,54864.0,54939.0,55038.0,55054.0,55171.0,55406.0,55996.0,56136.0,56167.0,56270.0,56349.0,56396.0,56453.0,56491.0,56546.0,56579.0,56597.0,56650.0,56702.0,56731.0,56777.0,56801.0,56906.0,56956.0,57031.0,57107.0,57153.0,57207.0,57286.0,57346.0,57433.0,57520.0,57791.0,57837.0,57921.0,57985.0,58074.0,58122.0,58165.0,58187.0
5011768,66000.0,66070.0,66115.0,66154.0,66275.0,66347.0,66399.0,66423.0,66498.0,66537.0,66622.0,66712.0,66791.0,66852.0,66905.0,66937.0,66965.0,66993.0,67054.0,67162.0,67232.0,67303.0,67349.0,67395.0,67449.0,67500.0,67555.0,67605.0,67673.0,67715.0,67774.0,67879.0,67970.0,68089.0,68108.0,68285.0,68564.0,69266.0,69382.0,69412.0,69512.0,69588.0,69653.0,69732.0,69770.0,69825.0,69858.0,69878.0,69939.0,69999.0,70037.0,70097.0,70126.0,70219.0,70264.0,70346.0,70409.0,70446.0,70495.0,70567.0,70622.0,70696.0,70771.0,70895.0,70938.0,71016.0,71078.0,71155.0,71221.0,71280.0,71311.0
5011770,78000.0,78056.0,78093.0,78125.0,78206.0,78259.0,78308.0,78331.0,78403.0,78441.0,78523.0,78609.0,78665.0,78708.0,78748.0,78774.0,78796.0,78818.0,78849.0,78904.0,78955.0,79006.0,79039.0,79072.0,79111.0,79148.0,79201.0,79249.0,79315.0,79358.0,79418.0,79513.0,79594.0,79701.0,79718.0,79915.0,80129.0,80667.0,80760.0,80795.0,80909.0,80995.0,81040.0,81094.0,81118.0,81153.0,81174.0,81191.0,81243.0,81294.0,81324.0,81372.0,81396.0,81480.0,81521.0,81596.0,81646.0,81676.0,81711.0,81761.0,81800.0,81860.0,81919.0,82032.0,82070.0,82139.0,82191.0,82257.0,82325.0,82386.0,82417.0
5012047,24600.0,24659.0,24697.0,24731.0,24827.0,24879.0,24931.0,24955.0,25031.0,25071.0,25157.0,25247.0,25316.0,25369.0,25421.0,25458.0,25489.0,25521.0,25583.0,25694.0,25760.0,25827.0,25870.0,25913.0,25963.0,26010.0,26054.0,26094.0,26150.0,26202.0,26275.0,26366.0,26444.0,26547.0,26563.0,26640.0,26757.0,27051.0,27285.0,27313.0,27405.0,27475.0,27526.0,27588.0,27615.0,27653.0,27676.0,27693.0,27746.0,27798.0,27827.0,27872.0,27895.0,27962.0,27994.0,28058.0,28114.0,28147.0,28185.0,28240.0,28282.0,28346.0,28414.0,28566.0,28605.0,28676.0,28731.0,28805.0,28870.0,28928.0,28957.0
5012049,37800.0,37860.0,37899.0,37932.0,38028.0,38081.0,38133.0,38157.0,38233.0,38273.0,38358.0,38447.0,38508.0,38554.0,38602.0,38632.0,38657.0,38683.0,38749.0,38866.0,38926.0,38987.0,39027.0,39066.0,39105.0,39142.0,39197.0,39247.0,39316.0,39360.0,39421.0,39519.0,39603.0,39714.0,39732.0,39840.0,40003.0,40413.0,40516.0,40545.0,40641.0,40714.0,40765.0,40828.0,40862.0,40911.0,40940.0,40962.0,41027.0,41090.0,41123.0,41176.0,41203.0,41287.0,41328.0,41420.0,41487.0,41527.0,41574.0,41642.0,41693.0,41765.0,41833.0,41991.0,42029.0,42099.0,42155.0,42224.0,42283.0,42335.0,42362.0
